field_id,language,synonyms,abbreviations,expected_units,document_types,section_names,table_header_patterns,regex_candidates,positive_context,negative_context,normalization_rule,plausibility_rule,requires_ocr,requires_vision,requires_llm,human_review_condition
PVR-090,es;en,tipo flashing attachment,,,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,tipo_flashing_attachment,,tipo_flashing_attachment;none sólo para ballasted; para attached siempre flashing,not applicable;assumed;estimated,value in valid range,range plausibility,false,false,false,review if outlier
PVR-091,es;en,pvt presente,,,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,pvt_presente,,"pvt_presente;Si true, completar PVR-092..PVR-095",not applicable;assumed;estimated,value in valid range,range plausibility,false,false,false,review if outlier
PVR-092,es;en,pvt fluido termico,,,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,pvt_fluido_termico,,pvt_fluido_termico;Determina componentes hidráulicos,not applicable;assumed;estimated,value in valid range,range plausibility,false,false,false,review if outlier
PVR-093,es;en,pvt caudal fluido L min,,L/min,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,pvt_caudal_fluido_L_min,regex:([0-9]+\.?[0-9]*)\s*L/min,pvt_caudal_fluido_L_min;Típico 1-2 L/min por m² de módulo,not applicable;assumed;estimated,value in valid range,value between 1 and 500,false,false,false,review if outlier
PVR-094,es;en,pvt rendimiento electrico pct,,%,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,pvt_rendimiento_electrico_pct,regex:([0-9]+\.?[0-9]*)\s*%,pvt_rendimiento_electrico_pct;Típicamente 15-20%,not applicable;assumed;estimated,value in valid range,value between 8 and 25,false,false,false,review if outlier
PVR-095,es;en,pvt rendimiento termico pct,,%,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,pvt_rendimiento_termico_pct,regex:([0-9]+\.?[0-9]*)\s*%,pvt_rendimiento_termico_pct;Función de T_in/T_amb y v_wind,not applicable;assumed;estimated,value in valid range,value between 20 and 70,false,false,false,review if outlier
PVR-096,es;en,sombra propia ratio,,,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,sombra_propia_ratio,,sombra_propia_ratio;Típico <0.5 para pérdidas <5%,not applicable;assumed;estimated,value in valid range,value between 0 and 3,false,false,false,review if outlier
PVR-097,es;en,sombra edificio propio presente,,,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,sombra_edificio_propio_presente,,"sombra_edificio_propio_presente;Parapetos altos, torres de escalera, equipos",not applicable;assumed;estimated,value in valid range,range plausibility,false,false,false,review if outlier
PVR-098,es;en,sombra vecino presente,,,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,sombra_vecino_presente,,sombra_vecino_presente;Requiere permiso municipal para altura vecinos,not applicable;assumed;estimated,value in valid range,range plausibility,false,false,false,review if outlier
PVR-099,es;en,sombra vecino altura m,,m,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,sombra_vecino_altura_m,regex:([0-9]+\.?[0-9]*)\s*m,sombra_vecino_altura_m;Para modelo solar 3D,not applicable;assumed;estimated,value in valid range,value between 0 and 200,false,false,false,review if outlier
PVR-100,es;en,sombra vecino distancia m,,m,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,sombra_vecino_distancia_m,regex:([0-9]+\.?[0-9]*)\s*m,sombra_vecino_distancia_m;Para modelo solar 3D,not applicable;assumed;estimated,value in valid range,value between 0 and 1000,false,false,false,review if outlier
PVR-101,es;en,produccion anual objetivo kWh,,kWh,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,produccion_anual_objetivo_kWh,regex:([0-9]+\.?[0-9]*)\s*kWh,produccion_anual_objetivo_kWh;Validar contra PVR-C-024 con margen ±10%,not applicable;assumed;estimated,value in valid range,value between 100 and 50000000,false,false,false,review if outlier
PVR-102,es;en,yield especifico objetivo kWh kWp,,kWh/kWp,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,yield_especifico_objetivo_kWh_kWp,regex:([0-9]+\.?[0-9]*)\s*kWh/kWp,yield_especifico_objetivo_kWh_kWp;Comparar con bases NREL PVWatts,not applicable;assumed;estimated,value in valid range,value between 800 and 2200,false,false,false,review if outlier
PVR-103,es;en,albedo techo o piso,,,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,albedo_techo_o_piso,,albedo_techo_o_piso;Asfalto 0.15; concreto 0.30; grama 0.20,not applicable;assumed;estimated,value in valid range,value between 0.05 and 0.95,false,false,false,review if outlier
PVR-104,es;en,setback borde cubierta m,,m,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,setback_borde_cubierta_m,regex:([0-9]+\.?[0-9]*)\s*m,setback_borde_cubierta_m;Mínimo 1.8 m (6 ft) para accesibilidad de bomberos,not applicable;assumed;estimated,value in valid range,value between 0.5 and 5,false,false,false,review if outlier
PVR-105,es;en,corredor egreso incendio m,,m,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,corredor_egreso_incendio_m,regex:([0-9]+\.?[0-9]*)\s*m,corredor_egreso_incendio_m;Mínimo 1.2 m para tránsito de bomberos,not applicable;assumed;estimated,value in valid range,value between 0.9 and 5,false,false,false,review if outlier
PVR-106,es;en,ruta acceso bomberos m,,m,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,ruta_acceso_bomberos_m,regex:([0-9]+\.?[0-9]*)\s*m,ruta_acceso_bomberos_m;Mínimo 1.2 m; conectar con escotilla,not applicable;assumed;estimated,value in valid range,value between 0.9 and 5,false,false,false,review if outlier
PVR-107,es;en,deteccion incendio cubierta presente,,,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,deteccion_incendio_cubierta_presente,,deteccion_incendio_cubierta_presente;Detectores de calor o llama en combiner DC,not applicable;assumed;estimated,value in valid range,range plausibility,false,false,false,review if outlier
PVR-108,es;en,riesgo deslizamiento nieve,,,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,riesgo_deslizamiento_nieve,,"riesgo_deslizamiento_nieve;Si high, requiere snow guard",not applicable;assumed;estimated,value in valid range,range plausibility,false,false,false,review if outlier
PVR-109,es;en,snow guard presente,,,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,snow_guard_presente,,snow_guard_presente;Obligatorio si PVR-108=high,not applicable;assumed;estimated,value in valid range,range plausibility,false,false,false,review if outlier
PVR-110,es;en,proteccion rayo requerida,,,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,proteccion_rayo_requerida,,proteccion_rayo_requerida;Método rolling sphere para ubicar pararrayos,not applicable;assumed;estimated,value in valid range,range plausibility,false,false,false,review if outlier
PVR-300,es;en,assumed structural capacity kg m2,,kg/m2,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,assumed_structural_capacity_kg_m2,regex:([0-9]+\.?[0-9]*)\s*kg/m2,assumed_structural_capacity_kg_m2;structural capacity,not applicable;assumed;estimated,value in valid range,value between 0 and 500,false,false,false,review if outlier
PVR-301,es;en,assumed wind load kpa,,kPa,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,assumed_wind_load_kpa,regex:([0-9]+\.?[0-9]*)\s*kPa,assumed_wind_load_kpa;wind load,not applicable;assumed;estimated,value in valid range,value between 0 and 5,false,false,false,review if outlier
PVR-302,es;en,assumed snow load kpa,,kPa,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,assumed_snow_load_kpa,regex:([0-9]+\.?[0-9]*)\s*kPa,assumed_snow_load_kpa;snow load,not applicable;assumed;estimated,value in valid range,value between 0 and 10,false,false,false,review if outlier
PVR-303,es;en,assumed anchor pull kn,,kN,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,assumed_anchor_pull_kn,regex:([0-9]+\.?[0-9]*)\s*kN,assumed_anchor_pull_kn;anchor pull,not applicable;assumed;estimated,value in valid range,value between 1 and 500,false,false,false,review if outlier
PVR-304,es;en,assumed ballast weight kg,,kg,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,assumed_ballast_weight_kg,regex:([0-9]+\.?[0-9]*)\s*kg,assumed_ballast_weight_kg;ballast weight,not applicable;assumed;estimated,value in valid range,value between 10 and 5000,false,false,false,review if outlier
PVR-305,es;en,assumed module bifacial gain pct,,percent,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,assumed_module_bifacial_gain_pct,regex:([0-9]+\.?[0-9]*)\s*percent,assumed_module_bifacial_gain_pct;bifacial gain,not applicable;assumed;estimated,value in valid range,value between 0 and 30,false,false,false,review if outlier
PVR-306,es;en,assumed dc ac ratio,,,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,assumed_dc_ac_ratio,,assumed_dc_ac_ratio;DC/AC ratio,not applicable;assumed;estimated,value in valid range,value between 0.5 and 2.5,false,false,false,review if outlier
PVR-307,es;en,assumed inverter efficiency pct,,percent,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,assumed_inverter_efficiency_pct,regex:([0-9]+\.?[0-9]*)\s*percent,assumed_inverter_efficiency_pct;inverter efficiency,not applicable;assumed;estimated,value in valid range,value between 90 and 99,false,false,false,review if outlier
PVR-308,es;en,assumed module power wp,,Wp,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,assumed_module_power_wp,regex:([0-9]+\.?[0-9]*)\s*Wp,assumed_module_power_wp;module power,not applicable;assumed;estimated,value in valid range,value between 50 and 800,false,false,false,review if outlier
PVR-309,es;en,assumed string voltage v,,V DC,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,assumed_string_voltage_v,regex:([0-9]+\.?[0-9]*)\s*V DC,assumed_string_voltage_v;string voltage,not applicable;assumed;estimated,value in valid range,value between 100 and 1500,false,false,false,review if outlier
PVR-310,es;en,assumed battery chemistry,,,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,assumed_battery_chemistry,,assumed_battery_chemistry;battery chemistry,not applicable;assumed;estimated,value in valid range,value between LFP and LTO,false,false,false,review if outlier
PVR-311,es;en,assumed pcc voltage kv,,kV,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,assumed_pcc_voltage_kv,regex:([0-9]+\.?[0-9]*)\s*kV,assumed_pcc_voltage_kv;PCC voltage,not applicable;assumed;estimated,value in valid range,value between 0.4 and 500,false,false,false,review if outlier
PVR-312,es;en,assumed grid short circuit mva,,MVA,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,assumed_grid_short_circuit_mva,regex:([0-9]+\.?[0-9]*)\s*MVA,assumed_grid_short_circuit_mva;short circuit,not applicable;assumed;estimated,value in valid range,value between 1 and 10000,false,false,false,review if outlier
PVR-313,es;en,assumed roof slope pct,,percent,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,assumed_roof_slope_pct,regex:([0-9]+\.?[0-9]*)\s*percent,assumed_roof_slope_pct;roof slope,not applicable;assumed;estimated,value in valid range,value between 0 and 100,false,false,false,review if outlier
PVR-314,es;en,assumed roof material type,,,datasheet;report;specification;drawing,Properties;Specifications;Datasheet,assumed_roof_material_type,,assumed_roof_material_type;roof material,not applicable;assumed;estimated,value in valid range,value between metal_deck and etfe,false,false,false,review if outlier
