field_id,language,synonyms,abbreviations,expected_units,document_types,section_names,table_header_patterns,regex_candidates,positive_context,negative_context,normalization_rule,plausibility_rule,requires_ocr,requires_vision,requires_llm,human_review_condition
MAR-083,es,cable burial depth m,,m,cable_installation_plan|scour_protection_design,cable protection,cable_burial_depth_m,[-+]?\d*\.?\d+,cable_burial_depth_m; cable_protection; m,draft;tentative;preliminary;not verified,normalize to m,"value in [0.5, 5]",False,False,True,"check value in [0.5, 5]; cross-check with MAR-C-013"
MAR-084,es,cable armor type,,n/a,cable_installation_plan|scour_protection_design,cable protection,cable_armor_type,\\b(single_wire_armor|double_wire_armor|lead_sheath|combined)\\b,cable_armor_type; cable_protection; -,draft;tentative;preliminary;not verified,n/a,"value in [, ]",False,True,True,"check value in [, ]; cross-check with MAR-C-011;MAR-C-012"
MAR-085,es,cable scour protection volume m3,,m3,cable_installation_plan|scour_protection_design,cable protection,cable_scour_protection_volume_m3,[-+]?\d*\.?\d+,cable_scour_protection_volume_m3; cable_protection; m3,draft;tentative;preliminary;not verified,normalize to m3,"value in [0, 50000]",False,False,True,"check value in [0, 50000]; cross-check with MAR-C-013;MAR-C-014"
MAR-086,es,foundation type,,n/a,foundation_design|geotechnical_study,foundation,foundation_type,\\b(gravity_base|monopile|jacket|floating|suction_caisson|pile_supported)\\b,foundation_type; foundation; -,draft;tentative;preliminary;not verified,n/a,"value in [, ]",False,True,True,"check value in [, ]; cross-check with MAR-C-014"
MAR-087,es,foundation penetration m,,m,foundation_design|geotechnical_study,foundation,foundation_penetration_m,[-+]?\d*\.?\d+,foundation_penetration_m; foundation; m,draft;tentative;preliminary;not verified,normalize to m,"value in [0.5, 40]",False,False,True,"check value in [0.5, 40]; cross-check with MAR-C-014"
MAR-088,es,foundation design load kN,,kN,foundation_design|geotechnical_study,foundation,foundation_design_load_kN,[-+]?\d*\.?\d+,foundation_design_load_kN; foundation; kN,draft;tentative;preliminary;not verified,normalize to kN,"value in [100, 50000]",False,False,True,"check value in [100, 50000]; cross-check with MAR-C-004;MAR-C-014"
MAR-089,es,foundation bearing capacity kN,,kN,foundation_design|geotechnical_study,foundation,foundation_bearing_capacity_kN,[-+]?\d*\.?\d+,foundation_bearing_capacity_kN; foundation; kN,draft;tentative;preliminary;not verified,normalize to kN,"value in [100, 100000]",False,False,True,"check value in [100, 100000]; cross-check with MAR-C-014"
MAR-090,es,scour protection volume m3,,m3,foundation_design|geotechnical_study,foundation,scour_protection_volume_m3,[-+]?\d*\.?\d+,scour_protection_volume_m3; foundation; m3,draft;tentative;preliminary;not verified,normalize to m3,"value in [0, 10000]",False,False,True,"check value in [0, 10000]; cross-check with MAR-C-014"
MAR-091,es,onshore substation type,,n/a,substation_design|electrical_design,onshore substation,onshore_substation_type,\\b(HVAC|HVDC)\\b,onshore_substation_type; onshore_substation; -,draft;tentative;preliminary;not verified,n/a,"value in [, ]",False,True,True,"check value in [, ]; cross-check with MAR-C-028"
MAR-092,es,onshore transformer MVA,,MVA,substation_design|electrical_design,onshore substation,onshore_transformer_MVA,[-+]?\d*\.?\d+,onshore_transformer_MVA; onshore_substation; MVA,draft;tentative;preliminary;not verified,normalize to MVA,"value in [1, 1000]",False,False,True,"check value in [1, 1000]; cross-check with MAR-C-028"
MAR-093,es,onshore reactive compensation MVAr,,MVAr,substation_design|electrical_design,onshore substation,onshore_reactive_compensation_MVAr,[-+]?\d*\.?\d+,onshore_reactive_compensation_MVAr; onshore_substation; MVAr,draft;tentative;preliminary;not verified,normalize to MVAr,"value in [0, 500]",False,False,True,"check value in [0, 500]; cross-check with MAR-C-028"
MAR-094,es,onshore converter type,,n/a,substation_design|electrical_design,onshore substation,onshore_converter_type,\\b(VSC_LCC|VSC_two_level|VSC_three_level|LCC)\\b,onshore_converter_type; onshore_substation; -,draft;tentative;preliminary;not verified,n/a,"value in [, ]",False,True,True,"check value in [, ]; cross-check with MAR-C-028"
MAR-095,es,onshore grounding resistance ohm,,ohm,substation_design|electrical_design,onshore substation,onshore_grounding_resistance_ohm,[-+]?\d*\.?\d+,onshore_grounding_resistance_ohm; onshore_substation; ohm,draft;tentative;preliminary;not verified,normalize to ohm,"value in [0.1, 5]",False,False,True,"check value in [0.1, 5]; cross-check with MAR-C-028;MAR-C-029"
MAR-096,es,marine mammal presence,,n/a,EIA_report|environmental_monitoring_report,environmental,marine_mammal_presence,(true|false|yes|no|si|verdadero|falso),marine_mammal_presence; environmental; -,draft;tentative;preliminary;not verified,n/a,"value in [, ]",False,True,True,"check value in [, ]; cross-check with MAR-C-025"
MAR-097,es,fish migration route,,n/a,EIA_report|environmental_monitoring_report,environmental,fish_migration_route,(true|false|yes|no|si|verdadero|falso),fish_migration_route; environmental; -,draft;tentative;preliminary;not verified,n/a,"value in [, ]",False,True,True,"check value in [, ]; cross-check with MAR-C-025"
MAR-098,es,bird collision risk level,,n/a,EIA_report|environmental_monitoring_report,environmental,bird_collision_risk_level,\\b(low|medium|high)\\b,bird_collision_risk_level; environmental; -,draft;tentative;preliminary;not verified,n/a,"value in [, ]",False,True,True,"check value in [, ]; cross-check with MAR-C-025"
MAR-099,es,EMF level mT,EMF,mT,EIA_report|environmental_monitoring_report,environmental,EMF_level_mT,[-+]?\d*\.?\d+,EMF_level_mT; environmental; mT,draft;tentative;preliminary;not verified,normalize to mT,"value in [0.1, 500]",False,False,True,"check value in [0.1, 500]; cross-check with MAR-C-025"
MAR-100,es,artificial reef potential,,n/a,EIA_report|environmental_monitoring_report,environmental,artificial_reef_potential,(true|false|yes|no|si|verdadero|falso),artificial_reef_potential; environmental; -,draft;tentative;preliminary;not verified,n/a,"value in [, ]",False,True,True,"check value in [, ]; cross-check with MAR-C-025"
MAR-101,es,underwater noise level dB re 1uPa,dB,dB,EIA_report|environmental_monitoring_report,environmental,underwater_noise_level_dB_re_1uPa,[-+]?\d*\.?\d+,underwater_noise_level_dB_re_1uPa; environmental; dB,draft;tentative;preliminary;not verified,normalize to dB,"value in [100, 200]",False,False,True,"check value in [100, 200]; cross-check with MAR-C-025"
MAR-102,es,shipping lane distance m,,m,navigation_study|nautical_chart,navigation,shipping_lane_distance_m,[-+]?\d*\.?\d+,shipping_lane_distance_m; navigation; m,draft;tentative;preliminary;not verified,normalize to m,"value in [50, 10000]",False,False,True,"check value in [50, 10000]; cross-check with MAR-C-025"
MAR-103,es,anchorage zone distance m,,m,navigation_study|nautical_chart,navigation,anchorage_zone_distance_m,[-+]?\d*\.?\d+,anchorage_zone_distance_m; navigation; m,draft;tentative;preliminary;not verified,normalize to m,"value in [100, 20000]",False,False,True,"check value in [100, 20000]; cross-check with MAR-C-025"
MAR-104,es,exclusion zone radius m,,m,navigation_study|nautical_chart,navigation,exclusion_zone_radius_m,[-+]?\d*\.?\d+,exclusion_zone_radius_m; navigation; m,draft;tentative;preliminary;not verified,normalize to m,"value in [100, 5000]",False,False,True,"check value in [100, 5000]; cross-check with MAR-C-025"
MAR-105,es,navigation corridor width m,,m,navigation_study|nautical_chart,navigation,navigation_corridor_width_m,[-+]?\d*\.?\d+,navigation_corridor_width_m; navigation; m,draft;tentative;preliminary;not verified,normalize to m,"value in [100, 2000]",False,False,True,"check value in [100, 2000]; cross-check with MAR-C-025"
MAR-106,es,CTV berth distance km,,km,O&M_strategy|logistic_study,o and m,CTV_berth_distance_km,[-+]?\d*\.?\d+,CTV_berth_distance_km; o_and_m; km,draft;tentative;preliminary;not verified,normalize to km,"value in [0.5, 200]",False,False,True,"check value in [0.5, 200]; cross-check with MAR-C-025;MAR-C-028"
MAR-107,es,SOV berth present,,n/a,O&M_strategy|logistic_study,o and m,SOV_berth_present,(true|false|yes|no|si|verdadero|falso),SOV_berth_present; o_and_m; -,draft;tentative;preliminary;not verified,n/a,"value in [, ]",False,True,True,"check value in [, ]; cross-check with MAR-C-025;MAR-C-028"
MAR-108,es,helicopter pad present,,n/a,O&M_strategy|logistic_study,o and m,helicopter_pad_present,(true|false|yes|no|si|verdadero|falso),helicopter_pad_present; o_and_m; -,draft;tentative;preliminary;not verified,n/a,"value in [, ]",False,True,True,"check value in [, ]; cross-check with MAR-C-025;MAR-C-028"
MAR-109,es,maintenance access strategy,,n/a,O&M_strategy|logistic_study,o and m,maintenance_access_strategy,\\b(CTV|SOV|hybrid|heicopter)\\b,maintenance_access_strategy; o_and_m; -,draft;tentative;preliminary;not verified,n/a,"value in [, ]",False,True,True,"check value in [, ]; cross-check with MAR-C-025;MAR-C-028"
MAR-110,es,cathodic protection current A,CS,A,corrosion_design|coating_data_sheet,corrosion,cathodic_protection_current_A,[-+]?\d*\.?\d+,cathodic_protection_current_A; corrosion; A,draft;tentative;preliminary;not verified,normalize to A,"value in [1, 2000]",False,False,True,"check value in [1, 2000]; cross-check with MAR-C-029"
MAR-111,es,coating type,,n/a,corrosion_design|coating_data_sheet,corrosion,coating_type,\\b(epoxy|PU|zinc_rich|glass_flake|thermal_spray_aluminum|none)\\b,coating_type; corrosion; -,draft;tentative;preliminary;not verified,n/a,"value in [, ]",False,True,True,"check value in [, ]; cross-check with MAR-C-029"
MAR-112,es,antifouling type,,n/a,corrosion_design|coating_data_sheet,corrosion,antifouling_type,\\b(self_polishing_copolymer|hard_rosin|biocide_free silicone|hybrid|none)\\b,antifouling_type; corrosion; -,draft;tentative;preliminary;not verified,n/a,"value in [, ]",False,True,True,"check value in [, ]; cross-check with MAR-C-015;MAR-C-029"
MAR-113,es,corrosion allowance mm,,mm,corrosion_design|coating_data_sheet,corrosion,corrosion_allowance_mm,[-+]?\d*\.?\d+,corrosion_allowance_mm; corrosion; mm,draft;tentative;preliminary;not verified,normalize to mm,"value in [0, 10]",False,False,True,"check value in [0, 10]; cross-check with MAR-C-029"
MAR-114,es,CP design life years,,years,corrosion_design|coating_data_sheet,corrosion,CP_design_life_years,[-+]?\d*\.?\d+,CP_design_life_years; corrosion; years,draft;tentative;preliminary;not verified,normalize to years,"value in [5, 50]",False,False,True,"check value in [5, 50]; cross-check with MAR-C-029"
MAR-115,es,structural steel grade,,n/a,material_data_sheet|steel_certificate,materials,structural_steel_grade,\\b(S235|S275|S355|S420|S460|S690)\\b,structural_steel_grade; materials; -,draft;tentative;preliminary;not verified,n/a,"value in [, ]",False,True,True,"check value in [, ]; cross-check with MAR-C-004;MAR-C-005"
MAR-116,es,concrete grade,,n/a,material_data_sheet|steel_certificate,materials,concrete_grade,\\b(C25|C30|C35|C40|C45|C50)\\b,concrete_grade; materials; -,draft;tentative;preliminary;not verified,n/a,"value in [, ]",False,True,True,"check value in [, ]; cross-check with MAR-C-004;MAR-C-014"
MAR-117,es,HDPE grade,,n/a,material_data_sheet|steel_certificate,materials,HDPE_grade,\\b(PE100|PE80|MDPE)\\b,HDPE_grade; materials; -,draft;tentative;preliminary;not verified,n/a,"value in [, ]",False,True,True,"check value in [, ]; cross-check with MAR-C-020"
MAR-118,es,FRP grade,,n/a,material_data_sheet|steel_certificate,materials,FRP_grade,\\b(glass_polyester|carbon_epoxy|glass_epoxy|aramid_epoxy)\\b,FRP_grade; materials; -,draft;tentative;preliminary;not verified,n/a,"value in [, ]",False,True,True,"check value in [, ]; cross-check with MAR-C-004"
MAR-119,es,steel yield strength MPa,,MPa,material_data_sheet|steel_certificate,materials,steel_yield_strength_MPa,[-+]?\d*\.?\d+,steel_yield_strength_MPa; materials; MPa,draft;tentative;preliminary;not verified,normalize to MPa,"value in [235, 690]",False,False,True,"check value in [235, 690]; cross-check with MAR-C-004;MAR-C-005"
MAR-120,es,scada architecture offshore,,n/a,control_architecture|scada_design,scada,scada_architecture_offshore,\\b(centralized|distributed|redundant_ring|star)\\b,scada_architecture_offshore; scada; -,draft;tentative;preliminary;not verified,n/a,"value in [, ]",False,True,True,"check value in [, ]; cross-check with MAR-C-028"
MAR-121,es,RTU count offshore,,n/a,control_architecture|scada_design,scada,RTU_count_offshore,[-+]?\d*\.?\d+,RTU_count_offshore; scada; -,draft;tentative;preliminary;not verified,n/a,"value in [1, 100]",False,False,True,"check value in [1, 100]; cross-check with MAR-C-028"
MAR-122,es,AIS transponder present,,n/a,control_architecture|scada_design,scada,AIS_transponder_present,(true|false|yes|no|si|verdadero|falso),AIS_transponder_present; scada; -,draft;tentative;preliminary;not verified,n/a,"value in [, ]",False,True,True,"check value in [, ]; cross-check with MAR-C-025;MAR-C-028"
MAR-123,es,navigation light present,,n/a,control_architecture|scada_design,scada,navigation_light_present,(true|false|yes|no|si|verdadero|falso),navigation_light_present; scada; -,draft;tentative;preliminary;not verified,n/a,"value in [, ]",False,True,True,"check value in [, ]; cross-check with MAR-C-025;MAR-C-028"
MAR-124,es,SCADA cabinet offshore count,,n/a,control_architecture|scada_design,scada,SCADA_cabinet_offshore_count,[-+]?\d*\.?\d+,SCADA_cabinet_offshore_count; scada; -,draft;tentative;preliminary;not verified,n/a,"value in [1, 50]",False,False,True,"check value in [1, 50]; cross-check with MAR-C-028"
