"field_id","category","name_es","description","data_type","unit","allowed_values","min_value","max_value","precision","requirement_class","required_from_stage","conditional_expression","prohibited_default","expected_source_document","extraction_hints","used_by_calculation_ids","used_by_drawing_ids","blocking_if_missing","review_role","source_ids"
"MG-065","blackstart","Secuencia de black start","Secuencia de arranque en black start (lista de pasos).","string","-","array","","0","0","PROHIBITED_TO_ASSUME","BASIC_DESIGN","MG-064 == 'YES'","True","Memoria de operacion","Lista de pasos","MG-C-015|MG-C-026","MG-DRW-010|MG-DRW-015","True","EMS_ENGINEER","IEEE_1547_4|IEEE_1547_2018|DNV_RP_0585"
"MG-066","blackstart","Tiempo de black start (min)","Tiempo total de black start en minutos.","float","min","[1,120]","1.0","120.0","1","PROHIBITED_TO_ASSUME","BASIC_DESIGN","MG-064 == 'YES'","True","Memoria de operacion","Numero + min","MG-C-015|MG-C-026","MG-DRW-010|MG-DRW-015","True","EMS_ENGINEER","IEEE_1547_4|IEEE_1547_2018|COES_NCO_2019|DNV_RP_0585"
"MG-067","blackstart","Generadores de black start (lista)","Lista de generadores que ejecutan black start.","string","-","csv list","","0","0","PROHIBITED_TO_ASSUME","BASIC_DESIGN","MG-064 == 'YES'","True","Memoria de operacion","Lista csv","MG-C-015|MG-C-026","MG-DRW-010|MG-DRW-015","True","EMS_ENGINEER","IEEE_1547_4|IEEE_1547_2018|DNV_RP_0585"
"MG-068","blackstart","Capacidad de black start (kW)","Capacidad de generadores de black start en kW.","float","kW","[1,50000]","1.0","50000.0","1","PROHIBITED_TO_ASSUME","BASIC_DESIGN","MG-064 == 'YES'","True","Datasheet / memoria","Numero + kW","MG-C-015|MG-C-026","MG-DRW-010|MG-DRW-015","True","EMS_ENGINEER","IEEE_1547_4|IEEE_1547_2018|DNV_RP_0585"
"MG-069","control","Inversores grid-forming","Lista de inversores/PCS en modo grid-forming.","string","-","csv list","","0","0","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Memoria electrica / datasheet PCS","Lista csv","MG-C-019|MG-C-016|MG-C-018","MG-DRW-003|MG-DRW-005|MG-DRW-006|MG-DRW-010","True","ELECTRICAL_ENGINEER","UL_1741|IEEE_1547_2018|IEEE_1547_4|IEEE_519_2022|IEC_62109_1|IEC_62894|DNV_RP_0585"
"MG-070","control","Inversores grid-following","Lista de inversores/PCS en modo grid-following.","string","-","csv list","","0","0","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Memoria electrica","Lista csv","MG-C-020|MG-C-017","MG-DRW-003|MG-DRW-005|MG-DRW-006|MG-DRW-010","True","ELECTRICAL_ENGINEER","UL_1741|IEEE_1547_2018|IEEE_1547_4|IEEE_519_2022|IEC_62109_1|IEC_62894|DNV_RP_0585"
"MG-071","control","Droop control (%)","Droop de control de frecuencia de inversores grid-forming en %.","float","%","[1,10]","1.0","10.0","2","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Memoria electrica / datasheet PCS","Numero + %","MG-C-017|MG-C-018","MG-DRW-003|MG-DRW-010|MG-DRW-015","True","ELECTRICAL_ENGINEER","UL_1741|IEEE_1547_2018|IEEE_1547_4|IEEE_519_2022|IEC_62109_1|IEC_62894|DNV_RP_0585"
"MG-072","control","Virtual Synchronous Generator (VSG)","Indica si los PCS implementan VSG (virtual synchronous generator).","enum","-","YES|NO","","0","0","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Datasheet PCS","YES/NO","MG-C-018|MG-C-016","MG-DRW-003|MG-DRW-010|MG-DRW-015","True","ELECTRICAL_ENGINEER","UL_1741|IEEE_1547_2018|IEEE_1547_4|IEEE_519_2022|IEC_62109_1|IEC_62894|DNV_RP_0585"
"MG-073","control","Virtual Synchronous Condenser (VSC)","Indica si los PCS implementan VSC (virtual synchronous condenser).","enum","-","YES|NO","","0","0","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Datasheet PCS","YES/NO","MG-C-016|MG-C-017","MG-DRW-003|MG-DRW-010|MG-DRW-015","True","ELECTRICAL_ENGINEER","UL_1741|IEEE_1547_2018|IEEE_1547_4|IEEE_519_2022|IEC_62109_1|IEC_62894|DNV_RP_0585"
"MG-074","control","Inercia sintetica (kW*s)","Inercia sintetica de los PCS en kW*s.","float","kW*s","[0,10000]","0.0","10000.0","1","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Datasheet PCS","Numero + kW*s","MG-C-016|MG-C-015","MG-DRW-003|MG-DRW-010|MG-DRW-015","True","ELECTRICAL_ENGINEER","UL_1741|IEEE_1547_2018|IEEE_1547_4|IEEE_519_2022|IEC_62109_1|IEC_62894|DNV_RP_0585"
"MG-075","control","Fast Frequency Response (FFR)","Indica si los PCS habilitan Fast Frequency Response (FFR).","enum","-","YES|NO","","0","0","PROJECT_MANDATORY","FEASIBILITY","","True","Memoria / contrato de servicios","YES/NO","MG-C-015|MG-C-010","MG-DRW-010|MG-DRW-015","True","EMS_ENGINEER","IEEE_1547_2018|IEEE_1547_4|IEEE_2030_2|COES_NCO_2019|COES_Proyectos_Conexion|OSINERGMIN_PR_17|DNV_RP_0585"
"MG-076","stability","Estabilidad de frecuencia","Indica si se ha realizado estudio de estabilidad de frecuencia.","enum","-","YES|NO","","0","0","PROJECT_MANDATORY","BASIC_DESIGN","","True","Estudio de estabilidad","YES/NO","MG-C-015|MG-C-017","MG-DRW-010|MG-DRW-012","True","ELECTRICAL_ENGINEER","IEEE_1547_2018|IEEE_1547_4|DNV_RP_0585"
"MG-077","stability","Estabilidad de tension","Indica si se ha realizado estudio de estabilidad de tension.","enum","-","YES|NO","","0","0","PROJECT_MANDATORY","BASIC_DESIGN","","True","Estudio de estabilidad","YES/NO","MG-C-033|MG-C-034","MG-DRW-010|MG-DRW-012","True","ELECTRICAL_ENGINEER","IEEE_1547_2018|IEEE_519_2022|DNV_RP_0585"
"MG-078","stability","Estabilidad transitoria","Indica si se ha realizado estudio de estabilidad transitoria.","enum","-","YES|NO","","0","0","PROJECT_MANDATORY","BASIC_DESIGN","","True","Estudio de estabilidad","YES/NO","MG-C-015|MG-C-016","MG-DRW-010|MG-DRW-012","True","ELECTRICAL_ENGINEER","IEEE_1547_2018|IEEE_1547_4|DNV_RP_0585"
"MG-079","stability","Amortiguamiento de oscilaciones","Indica si se ha analizado el amortiguamiento de oscilaciones (0.5-2 Hz).","enum","-","YES|NO","","0","0","TECHNOLOGY_MANDATORY","BASIC_DESIGN","","True","Estudio de estabilidad","YES/NO","MG-C-016|MG-C-018","MG-DRW-010|MG-DRW-012","True","ELECTRICAL_ENGINEER","IEEE_1547_2018|IEEE_1547_4|DNV_RP_0585"
"MG-080","stability","Primary Frequency Response (PFR)","Indica si los PCS habilitan respuesta primaria de frecuencia.","enum","-","YES|NO","","0","0","PROJECT_MANDATORY","FEASIBILITY","","True","Memoria / contrato","YES/NO","MG-C-014|MG-C-015","MG-DRW-010|MG-DRW-015","True","EMS_ENGINEER","IEEE_1547_2018|IEEE_1547_4|IEEE_2030_2|COES_NCO_2019|COES_Proyectos_Conexion|OSINERGMIN_PR_17|DNV_RP_0585"
"MG-081","stability","Tiempo soporte PFR (s)","Tiempo de soporte de PFR en segundos.","float","s","[10,1800]","10.0","1800.0","1","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Memoria / contrato","Numero + s","MG-C-014|MG-C-015","MG-DRW-010|MG-DRW-015","True","EMS_ENGINEER","IEEE_1547_2018|IEEE_1547_4|IEEE_2030_2|COES_NCO_2019|COES_Proyectos_Conexion|OSINERGMIN_PR_17|DNV_RP_0585"
"MG-082","stability","Inyeccion de reactivos (IR)","Indica si los PCS habilitan compensacion de reactivos.","enum","-","YES|NO","","0","0","PROJECT_MANDATORY","FEASIBILITY","","True","Memoria / contrato","YES/NO","MG-C-033|MG-C-010","MG-DRW-010|MG-DRW-015","True","EMS_ENGINEER","IEEE_1547_2018|IEEE_1547_4|IEEE_2030_2|COES_NCO_2019|COES_Proyectos_Conexion|OSINERGMIN_PR_17|DNV_RP_0585"
"MG-083","protection","Coordinacion de protecciones","Indica si se ha realizado estudio de coordinacion de protecciones.","enum","-","YES|NO","","0","0","PROJECT_MANDATORY","BASIC_DESIGN","","True","Estudio de protecciones","YES/NO","MG-C-021","MG-DRW-012","True","ELECTRICAL_ENGINEER","IEEE_C2_2023|NFPA_70_2023|IEEE_1547_2018|DNV_RP_0585"
"MG-084","protection","Reles direccionales","Cantidad de reles direccionales instalados.","integer","-","[0,200]","0","200","0","TECHNOLOGY_MANDATORY","BASIC_DESIGN","","True","Memoria de protecciones / datasheet","Entero positivo","MG-C-021","MG-DRW-012","True","ELECTRICAL_ENGINEER","IEEE_1547_2018|IEEE_1547_4|IEEE_C2_2023|NFPA_70_2023|IEC_60364_4_41|IEC_60364_5_54|UL_1741|DNV_RP_0585"
"MG-085","protection","Anti-islanding","Indica si se ha implementado anti-islanding segun IEEE 1547.4 / IEC 62116.","enum","-","YES|NO","","0","0","PROJECT_MANDATORY","BASIC_DESIGN","","True","Memoria de protecciones","YES/NO","MG-C-022|MG-C-023|MG-C-024","MG-DRW-012","True","ELECTRICAL_ENGINEER","IEEE_1547_4|IEEE_1547_2018|IEC_62116|UL_1741"
"MG-086","protection","Deteccion de isla (metodo)","Metodo de deteccion de isla: ROCOF, vector shift, underv/overv, etc.","enum","-","ROCOF|VECTOR_SHIFT|UV_OV|UV_OF|IMPEDANCE","","0","0","PROHIBITED_TO_ASSUME","BASIC_DESIGN","MG-085 == 'YES'","True","Memoria de protecciones","Texto del metodo","MG-C-022|MG-C-023","MG-DRW-012","True","ELECTRICAL_ENGINEER","IEEE_1547_4|IEEE_1547_2018|IEC_62116|UL_1741|DNV_RP_0585"
"MG-087","protection","Recierre automatico","Indica si se ha implementado recierre automatico (reclosing).","enum","-","YES|NO","","0","0","TECHNOLOGY_MANDATORY","BASIC_DESIGN","","True","Memoria de protecciones","YES/NO","MG-C-021","MG-DRW-012","True","ELECTRICAL_ENGINEER","IEEE_C2_2023|NFPA_70_2023|IEEE_1547_4|DNV_RP_0585"
"MG-088","protection","Umbral ROCOF (Hz/s)","Umbral de deteccion ROCOF en Hz/s.","float","Hz/s","[0.1,5]","0.1","5.0","3","PROHIBITED_TO_ASSUME","BASIC_DESIGN","MG-086 == 'ROCOF'","True","Memoria de protecciones","Numero + Hz/s","MG-C-022","MG-DRW-012","True","ELECTRICAL_ENGINEER","IEEE_1547_4|IEEE_1547_2018|IEC_62116|DNV_RP_0585"
"MG-089","protection","Umbral vector shift (deg)","Umbral de deteccion vector shift en grados.","float","deg","[1,30]","1.0","30.0","1","PROHIBITED_TO_ASSUME","BASIC_DESIGN","MG-086 == 'VECTOR_SHIFT'","True","Memoria de protecciones","Numero + deg","MG-C-023","MG-DRW-012","True","ELECTRICAL_ENGINEER","IEEE_1547_4|IEEE_1547_2018|IEC_62116|DNV_RP_0585"
"MG-090","protection","Capacidad interruptiva AC (kA)","Capacidad interruptiva de los breakers AC en kA.","float","kA","[5,80]","5.0","80.0","1","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Datasheet de breakers / memoria","Numero + kA","MG-C-021|MG-C-035","MG-DRW-003|MG-DRW-012","True","ELECTRICAL_ENGINEER","IEEE_C2_2023|NFPA_70_2023|IEEE_1547_2018|IEEE_835|DNV_RP_0585"
"MG-091","sync","Auto-sincronizador","Indica si se ha implementado auto-sincronizador.","enum","-","YES|NO","","0","0","PROJECT_MANDATORY","BASIC_DESIGN","","True","Memoria de sincronizacion","YES/NO","MG-C-025","MG-DRW-004|MG-DRW-010|MG-DRW-012","True","ELECTRICAL_ENGINEER","IEEE_1547_2018|IEEE_C2_2023|DNV_RP_0585"
"MG-092","sync","Sincronizador manual","Indica si existe sincronizador manual de respaldo.","enum","-","YES|NO","","0","0","TECHNOLOGY_MANDATORY","BASIC_DESIGN","","True","Memoria de sincronizacion","YES/NO","MG-C-025","MG-DRW-004|MG-DRW-010|MG-DRW-012","True","ELECTRICAL_ENGINEER","IEEE_1547_2018|IEEE_1547_4|IEEE_C2_2023|NFPA_70_2023|IEC_60364_4_41|IEC_60364_5_54|UL_1741|DNV_RP_0585"
"MG-093","sync","Rele sync check (25)","Indica si existe rele sync check (funcion 25 IEEE).","enum","-","YES|NO","","0","0","PROJECT_MANDATORY","BASIC_DESIGN","","True","Memoria de sincronizacion","YES/NO","MG-C-025","MG-DRW-004|MG-DRW-010|MG-DRW-012","True","ELECTRICAL_ENGINEER","IEEE_1547_2018|IEEE_1547_4|IEEE_C2_2023|NFPA_70_2023|IEC_60364_4_41|IEC_60364_5_54|UL_1741|DNV_RP_0585"
"MG-094","comms","Pila de protocolos SCADA","Pila de protocolos SCADA admitidos (IEC 61850 / Modbus TCP / DNP3 / IEC 60870-5-104 / OPC UA).","string","-","csv list","","0","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet SCADA / EMS","Lista csv","MG-C-010|MG-C-011","MG-DRW-011","True","EMS_ENGINEER","IEEE_2030_2|IEEE_1547_2018|IEC_61400_25|IEC_61508_1|IEC_62368_1|DNV_RP_0585"
"MG-095","comms","Gateway SCADA principal","Indica si existe gateway SCADA principal (RTU / IEC 61850 server).","enum","-","YES|NO","","0","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet SCADA","YES/NO","MG-C-010|MG-C-011","MG-DRW-011","True","EMS_ENGINEER","IEEE_2030_2|IEEE_1547_2018|IEC_61400_25|IEC_61508_1|IEC_62368_1|DNV_RP_0585"
"MG-096","comms","Tasa de muestreo SCADA minima (Hz)","Tasa de muestreo SCADA minima en Hz (>=1 Hz para SCADA).","float","Hz","[0.1,100]","0.1","100.0","2","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet SCADA / EMS","Numero + Hz","MG-C-010|MG-C-011","MG-DRW-011","True","EMS_ENGINEER","IEEE_2030_2|IEEE_1547_2018|IEC_61400_25|IEC_61508_1|IEC_62368_1|DNV_RP_0585"
"MG-097","comms","Redundancia del canal SCADA","Indica si el canal SCADA es redundante (dual ring, dual path).","enum","-","YES|NO","","0","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet SCADA","YES/NO","MG-C-010|MG-C-011","MG-DRW-011","True","EMS_ENGINEER","IEEE_2030_2|IEEE_1547_2018|IEC_61400_25|IEC_61508_1|IEC_62368_1|DNV_RP_0585"
"MG-098","comms","Medio fisico de comunicaciones","Medio fisico principal: fiber, radio, cellular, copper.","enum","-","FIBER|RADIO|CELLULAR|COPPER|MIXED","","0","0","PROJECT_MANDATORY","PRELIMINARY","","True","Memoria de comunicaciones","Texto del medio","MG-C-010|MG-C-011","MG-DRW-011","True","EMS_ENGINEER","IEEE_2030_2|IEEE_1547_2018|IEC_61400_25|IEC_61508_1|IEC_62368_1|DNV_RP_0585"
"MG-099","comms","Cantidad de zonas de cyber","Numero de zonas de cyber segun defensa en profundidad (1-4).","integer","-","[1,4]","1","4","0","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Memoria de cyberseguridad","Entero 1-4","MG-C-010|MG-C-011","MG-DRW-011|MG-DRW-014","True","IT_SECURITY_ENGINEER","IEC_62368_1|IEC_61508_1|IEEE_1547_2018|IEEE_2030_2|DNV_RP_0585"
"MG-100","comms","Autenticacion fuerte (MFA) en SCADA","Indica si SCADA requiere MFA y control de acceso basado en roles.","enum","-","YES|NO","","0","0","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Memoria de cyberseguridad","YES/NO","MG-C-010|MG-C-011","MG-DRW-011|MG-DRW-014","True","IT_SECURITY_ENGINEER","IEC_62368_1|IEC_61508_1|IEEE_1547_2018|IEEE_2030_2|DNV_RP_0585"
"MG-101","subsystem","Potencia PV subsystem (kWp)","Potencia pico del subsystem PV en kWp.","float","kWp","[1,50000]","1.0","50000.0","1","PROJECT_MANDATORY","FEASIBILITY","MG-018 INCLUDES 'PV'","True","Memoria electrica / datasheet","Numero + kWp","MG-C-004|MG-C-007|MG-C-010","MG-DRW-003|MG-DRW-005","True","PROCESS_ENGINEER","IEC_61215_1|IEC_61730_1|IEC_61730_2|IEC_62548|IEC_62109_1|IEC_62109_2|IEC_62894|IEC_62446_1|IEC_61853_1|IEC_61853_2|IEC_61853_4|IEC_62116|IEC_60364_7_712|UL_1741|IEEE_1547_2018|DNV_RP_0585"
"MG-102","subsystem","Potencia BESS subsystem (kW)","Potencia del subsystem BESS en kW.","float","kW","[1,50000]","1.0","50000.0","1","PROJECT_MANDATORY","FEASIBILITY","","True","Memoria electrica","Numero + kW","MG-C-008|MG-C-009|MG-C-010","MG-DRW-003|MG-DRW-006","True","PROCESS_ENGINEER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|IEC_62619|IEC_62897|UL_9540|UL_9540A|UL_1973|NFPA_855_2023|DNV_RP_0585"
"MG-103","subsystem","Capacidad BESS subsystem (kWh)","Capacidad energetica del subsystem BESS en kWh.","float","kWh","[1,500000]","1.0","500000.0","1","PROJECT_MANDATORY","FEASIBILITY","","True","Memoria electrica","Numero + kWh","MG-C-008|MG-C-009|MG-C-010","MG-DRW-003|MG-DRW-006","True","PROCESS_ENGINEER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|IEC_62619|IEC_62897|UL_9540|UL_9540A|UL_1973|NFPA_855_2023|DNV_RP_0585"
"MG-104","subsystem","Potencia Wind subsystem (kW)","Potencia del subsystem eolico en kW.","float","kW","[1,50000]","1.0","50000.0","1","PROJECT_MANDATORY","FEASIBILITY","MG-018 INCLUDES 'WIND'","True","Memoria electrica","Numero + kW","MG-C-004|MG-C-007|MG-C-010","MG-DRW-003|MG-DRW-007","True","PROCESS_ENGINEER","IEC_61400_1|IEC_61400_2|IEC_61400_3_1|IEC_61400_4|IEC_61400_5|IEC_61400_6|IEC_61400_11|IEC_61400_12_1|IEC_61400_21_1|IEC_61400_24|IEC_61400_25|IEC_61400_27_1|DNV_RP_0585|DNV_RP_C205"
"MG-105","subsystem","Potencia Hydro subsystem (kW)","Potencia del subsystem hidro en kW.","float","kW","[1,50000]","1.0","50000.0","1","PROJECT_MANDATORY","FEASIBILITY","MG-018 INCLUDES 'HYDRO'","True","Memoria electrica","Numero + kW","MG-C-004|MG-C-007|MG-C-010","MG-DRW-003|MG-DRW-008","True","PROCESS_ENGINEER","IEC_60193|IEC_60308|IEC_60545|IEC_61366|IEC_60041|IEC_62256|ICOLD_Bull_120|ISO_14685|DNV_RP_0585"
"MG-106","subsystem","Potencia Biomass/Biogas subsystem (kW)","Potencia del subsystem de biomasa/biogas en kW.","float","kW","[1,50000]","1.0","50000.0","1","PROJECT_MANDATORY","FEASIBILITY","MG-018 IN ('BIOMASS','BIOGAS')","True","Memoria electrica","Numero + kW","MG-C-004|MG-C-007|MG-C-010","MG-DRW-003|MG-DRW-009","True","PROCESS_ENGINEER","ISO_22790|IEC_60079_0|IEC_60079_10_1|IEC_60079_29_1|ASME_B31_3_2022|ASME_BPVC_VIII_1_2023|API_610_2024|API_520_1|API_521|NFPA_30_2024|MINEM_DS_032_2003|DNV_RP_0585|IAPWS_IF97|NIST_WEBBOOK"
"MG-107","subsystem","Potencia Geothermal subsystem (kW)","Potencia del subsystem geotermico en kW.","float","kW","[1,50000]","1.0","50000.0","1","PROJECT_MANDATORY","FEASIBILITY","MG-018 INCLUDES 'GEOTHERMAL'","True","Memoria electrica","Numero + kW","MG-C-004|MG-C-007|MG-C-010","MG-DRW-003|MG-DRW-009","True","PROCESS_ENGINEER","IGA_BestPractices|ASME_B31_1_2022|ASME_B31_3_2022|ASME_BPVC_VIII_1_2023|API_610_2024|IAPWS_IF97|NIST_WEBBOOK|DNV_RP_0585"
"MG-108","subsystem","Diesel genset backup (kW)","Potencia del genset diesel de respaldo en kW.","float","kW","[0,10000]","0.0","10000.0","1","TECHNOLOGY_OPTIONAL","BASIC_DESIGN","","False","Memoria / datasheet genset","Numero + kW","MG-C-004|MG-C-010|MG-C-015","MG-DRW-003|MG-DRW-010","False","PROCESS_ENGINEER","NFPA_70_2023|NFPA_30_2024|ISO_15649|ASME_B31_1_2022|MINEM_DS_043_2006|DNV_RP_0585"
"MG-109","pcc","Punto de comun acoplamiento (PCC) definido","Indica si el PCC esta definido y diagramado.","enum","-","YES|NO","","0","0","PROJECT_MANDATORY","FEASIBILITY","","True","Memoria electrica","YES/NO","MG-C-034|MG-C-035|MG-C-025","MG-DRW-003|MG-DRW-004","True","ELECTRICAL_ENGINEER","IEEE_1547_2018|IEEE_1547_1|IEEE_1547_4|IEEE_C2_2023|NFPA_70_2023|COES_NCO_2019|COES_Proyectos_Conexion|OSINERGMIN_PR_17|CNE_2011|DNV_RP_0585"
"MG-110","pcc","Tension PCC (kV)","Tension nominal en el PCC en kV.","float","kV","[0.208,69]","0.208","69.0","3","PROJECT_MANDATORY","FEASIBILITY","","True","Memoria electrica","Numero + kV","MG-C-034|MG-C-035|MG-C-041","MG-DRW-003|MG-DRW-004","True","ELECTRICAL_ENGINEER","IEEE_1547_2018|IEEE_1547_1|IEEE_1547_4|IEEE_C2_2023|NFPA_70_2023|COES_NCO_2019|COES_Proyectos_Conexion|OSINERGMIN_PR_17|CNE_2011|DNV_RP_0585"
"MG-111","pcc","Breaker PCC (rating A)","Corriente nominal del breaker PCC en A.","float","A","[100,6300]","100.0","6300.0","0","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Memoria electrica","Numero + A","MG-C-035|MG-C-041|MG-C-025","MG-DRW-003|MG-DRW-004|MG-DRW-012","True","ELECTRICAL_ENGINEER","IEEE_1547_2018|IEEE_1547_1|IEEE_1547_4|IEEE_C2_2023|NFPA_70_2023|COES_NCO_2019|COES_Proyectos_Conexion|OSINERGMIN_PR_17|CNE_2011|DNV_RP_0585"
"MG-112","pcc","Cumplimiento IEEE 1547-2018","Indica cumplimiento de IEEE 1547-2018 en el PCC.","enum","-","YES|NO","","0","0","PROJECT_MANDATORY","BASIC_DESIGN","","True","Memoria electrica","YES/NO","MG-C-025|MG-C-022|MG-C-034","MG-DRW-003|MG-DRW-004|MG-DRW-012","True","ELECTRICAL_ENGINEER","IEEE_1547_2018|IEEE_1547_1|IEEE_1547_4|IEEE_C2_2023|NFPA_70_2023|COES_NCO_2019|COES_Proyectos_Conexion|OSINERGMIN_PR_17|CNE_2011|DNV_RP_0585"
"MG-113","grid","Tension de red (kV)","Tension nominal de la red principal en el punto de entrega en kV.","float","kV","[0.208,500]","0.208","500.0","3","PROJECT_MANDATORY","FEASIBILITY","","True","Memoria electrica","Numero + kV","MG-C-034|MG-C-035|MG-C-041","MG-DRW-003|MG-DRW-004","True","ELECTRICAL_ENGINEER","IEEE_1547_2018|IEEE_1547_1|IEEE_1547_4|IEEE_C2_2023|NFPA_70_2023|COES_NCO_2019|COES_Proyectos_Conexion|OSINERGMIN_PR_17|CNE_2011|DNV_RP_0585"
"MG-114","grid","Frecuencia de red (Hz)","Frecuencia nominal de la red principal en Hz.","float","Hz","[50,60]","50.0","60.0","1","PROJECT_MANDATORY","FEASIBILITY","","True","Memoria electrica","50 / 60 Hz","MG-C-015|MG-C-017|MG-C-019","MG-DRW-003|MG-DRW-004","True","ELECTRICAL_ENGINEER","IEEE_1547_2018|IEEE_1547_1|IEEE_1547_4|IEEE_C2_2023|NFPA_70_2023|COES_NCO_2019|COES_Proyectos_Conexion|OSINERGMIN_PR_17|CNE_2011|DNV_RP_0585"
"MG-115","grid","SCADA del operador de red","Indica si existe SCADA del operador de red (COES / OSINERGMIN).","enum","-","YES|NO","","0","0","PROJECT_MANDATORY","FEASIBILITY","","True","Contrato de conexion","YES/NO","MG-C-010|MG-C-011","MG-DRW-011","True","PROJECT_MANAGER","COES_NCO_2019|COES_Proyectos_Conexion|OSINERGMIN_PR_17|DNV_RP_0585"
"MG-116","dr","Programas de demanda response","Lista de programas DR suscritos.","string","-","csv list","","0","0","TECHNOLOGY_OPTIONAL","BASIC_DESIGN","","False","Contrato DR","Lista csv","MG-C-010|MG-C-013","MG-DRW-015|MG-DRW-016","False","EMS_ENGINEER","IEEE_2030_2|IEEE_1547_2018|NFPA_70_2023|COES_NCO_2019|DNV_RP_0585"
"MG-117","dr","Controladores de demanda response","Cantidad de controladores DR instalados.","integer","-","[0,500]","0","500","0","TECHNOLOGY_OPTIONAL","BASIC_DESIGN","","False","Memoria DR","Entero positivo","MG-C-010|MG-C-013","MG-DRW-015|MG-DRW-016","False","EMS_ENGINEER","IEEE_2030_2|IEEE_1547_2018|NFPA_70_2023|COES_NCO_2019|DNV_RP_0585"
"MG-118","ev","Cargadores de vehiculos electricos","Cantidad de cargadores EV instalados.","integer","-","[0,500]","0","500","0","TECHNOLOGY_OPTIONAL","BASIC_DESIGN","","False","Memoria EV","Entero positivo","MG-C-042|MG-C-010","MG-DRW-003|MG-DRW-016","False","ELECTRICAL_ENGINEER","IEC_61851_1|NFPA_70_2023|IEEE_2030_2|DNV_RP_0585"
"MG-119","grid_services","Servicio PFR habilitado","Indica si la microrred habilita respuesta primaria de frecuencia (PFR).","enum","-","YES|NO","","0","0","PROJECT_MANDATORY","FEASIBILITY","","True","Contrato de servicios / COES NCO","YES/NO","MG-C-014|MG-C-015|MG-C-010","MG-DRW-010|MG-DRW-015|MG-DRW-016","True","EMS_ENGINEER","IEEE_1547_2018|IEEE_1547_4|IEEE_2030_2|COES_NCO_2019|COES_Proyectos_Conexion|OSINERGMIN_PR_17|DNV_RP_0585"
"MG-120","grid_services","Servicio FFR habilitado","Indica si la microrred habilita respuesta rapida de frecuencia (FFR).","enum","-","YES|NO","","0","0","PROJECT_MANDATORY","FEASIBILITY","","True","Contrato de servicios","YES/NO","MG-C-015|MG-C-010","MG-DRW-010|MG-DRW-015|MG-DRW-016","True","EMS_ENGINEER","IEEE_1547_2018|IEEE_1547_4|IEEE_2030_2|COES_NCO_2019|COES_Proyectos_Conexion|OSINERGMIN_PR_17|DNV_RP_0585"
"MG-121","grid_services","Capacidad firming habilitado","Indica si la microrred realiza firming de generacion renovable.","enum","-","YES|NO","","0","0","PROJECT_MANDATORY","FEASIBILITY","","True","Contrato / memoria EMS","YES/NO","MG-C-012|MG-C-010","MG-DRW-010|MG-DRW-015|MG-DRW-016","True","EMS_ENGINEER","IEEE_1547_2018|IEEE_1547_4|IEEE_2030_2|COES_NCO_2019|COES_Proyectos_Conexion|OSINERGMIN_PR_17|DNV_RP_0585"
"MG-122","grid_services","Peak shaving habilitado","Indica si la microrred habilita peak shaving de demanda.","enum","-","YES|NO","","0","0","PROJECT_MANDATORY","FEASIBILITY","","True","Contrato / memoria","YES/NO","MG-C-013|MG-C-010","MG-DRW-010|MG-DRW-015|MG-DRW-016","True","EMS_ENGINEER","IEEE_1547_2018|IEEE_1547_4|IEEE_2030_2|COES_NCO_2019|COES_Proyectos_Conexion|OSINERGMIN_PR_17|DNV_RP_0585"
"MG-123","grid_services","Capacidad (capacity) service","Indica si la microrred proporciona servicio de capacidad.","enum","-","YES|NO","","0","0","PROJECT_MANDATORY","FEASIBILITY","","True","Contrato / memoria","YES/NO","MG-C-007|MG-C-010","MG-DRW-010|MG-DRW-015|MG-DRW-016","True","EMS_ENGINEER","IEEE_1547_2018|IEEE_1547_4|IEEE_2030_2|COES_NCO_2019|COES_Proyectos_Conexion|OSINERGMIN_PR_17|DNV_RP_0585"
