"field_id","category","name_es","description","data_type","unit","allowed_values","min_value","max_value","precision","requirement_class","required_from_stage","conditional_expression","prohibited_default","expected_source_document","extraction_hints","used_by_calculation_ids","used_by_drawing_ids","blocking_if_missing","review_role","source_ids"
"BESS-059","system","Vida util del BESS (anos)","Vida util de diseno del BESS en anos.","float","year","[5,25]","5.0","25.0","1","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Memoria economica / garantia","Numero + anos","BESS-C-015|BESS-C-016|BESS-C-028","BESS-DRW-001","True","PROJECT_MANAGER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|UL_9540|UL_9540A|NFPA_855_2023|DNV_RP_0585"
"BESS-060","bms","Nivel de BMS de celda","Indica si existe BMS a nivel de celda (monitoreo individual).","enum","-","YES|NO","","","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Arquitectura BMS / datasheet modulo","YES/NO","BESS-C-002|BESS-C-015","BESS-DRW-005|BESS-DRW-012","True","BATTERY_ENGINEER","IEC_62933_2_1|IEC_62619|DNV_RP_0585"
"BESS-061","bms","Nivel de BMS de modulo","Indica si existe BMS a nivel modulo con balanceo activo/pasivo.","enum","-","YES|NO","","","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Arquitectura BMS","YES/NO","BESS-C-002|BESS-C-015","BESS-DRW-005|BESS-DRW-012","True","BATTERY_ENGINEER","IEC_62933_2_1|IEC_62619|DNV_RP_0585"
"BESS-062","bms","Nivel de BMS de rack","Indica si existe BMS de rack con controlador de rack.","enum","-","YES|NO","","","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Arquitectura BMS","YES/NO","BESS-C-015","BESS-DRW-004|BESS-DRW-012","True","BATTERY_ENGINEER","IEC_62933_2_1|IEC_62619|DNV_RP_0585"
"BESS-063","bms","Nivel de BMS de sistema","Indica si existe BMS centralizado de sistema (master).","enum","-","YES|NO","","","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Arquitectura BMS","YES/NO","BESS-C-015","BESS-DRW-012|BESS-DRW-013","True","BATTERY_ENGINEER","IEC_62933_2_1|IEC_62619|DNV_RP_0585"
"BESS-064","bms","Limite superior SOC","Limite superior de SOC programado en el BMS (%).","float","%","[80,100]","80.0","100.0","1","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Memoria BMS / EMS","Numero + %","BESS-C-002|BESS-C-015|BESS-C-018","BESS-DRW-012|BESS-DRW-013","True","BATTERY_ENGINEER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|UL_9540|UL_9540A|NFPA_855_2023|DNV_RP_0585"
"BESS-065","bms","Limite inferior SOC","Limite inferior de SOC programado en el BMS (%).","float","%","[0,30]","0.0","30.0","1","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Memoria BMS / EMS","Numero + %","BESS-C-002|BESS-C-015|BESS-C-018","BESS-DRW-012|BESS-DRW-013","True","BATTERY_ENGINEER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|UL_9540|UL_9540A|NFPA_855_2023|DNV_RP_0585"
"BESS-066","bms","SOH minimo antes de reemplazo","SOH (% capacidad residual) que dispara reemplazo de bateria.","float","%","[60,90]","60.0","90.0","1","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Memoria BMS / O&M","Numero + %","BESS-C-004|BESS-C-016","BESS-DRW-012|BESS-DRW-013","True","BATTERY_ENGINEER","IEC_62619|IEC_62660_1|IEC_62660_2|IEC_62660_3|IEC_62897|UL_1973|UL_9540|UL_9540A|DNV_RP_0585"
"BESS-067","bms","Puntos de monitoreo de tension por rack","Numero de puntos de monitoreo de tension por rack.","integer","-","[1,200]","1","200","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet BMS","Entero positivo","BESS-C-002|BESS-C-015","BESS-DRW-012|BESS-DRW-013","True","BATTERY_ENGINEER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|UL_9540|UL_9540A|NFPA_855_2023|DNV_RP_0585"
"BESS-068","ems","Modo de despacho del EMS","Modo de despacho principal del EMS (peak shaving, arbitrage, frequency regulation, capacity firming, VPP).","enum","-","PEAK_SHAVING|ARBITRAGE|FREQUENCY_REGULATION|CAPACITY_FIRMING|VPP|BLACK_START","","","0","PROJECT_MANDATORY","FEASIBILITY","","True","Memoria EMS / contrato de servicios","Texto modo de despacho","BESS-C-020|BESS-C-021|BESS-C-022|BESS-C-023|BESS-C-024","BESS-DRW-007|BESS-DRW-012|BESS-DRW-013","True","EMS_ENGINEER","UL_1741|IEC_62109_1|IEC_62109_2|IEC_62894|IEEE_1547_2018|IEEE_519_2022|IEEE_1547_4|IEEE_2030_2"
"BESS-069","ems","Limites de ramp rate del EMS","Ramp rate maximo permitido en % MW/min.","float","%MW/min","[1,100]","1.0","100.0","1","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","COES NCO / contrato EMS","Numero + %/min","BESS-C-022|BESS-C-023","BESS-DRW-007|BESS-DRW-012","True","EMS_ENGINEER","UL_1741|IEC_62109_1|IEC_62109_2|IEC_62894|IEEE_1547_2018|IEEE_519_2022|IEEE_1547_4|IEEE_2030_2"
"BESS-070","ems","Ciclos diarios de carga/descarga","Numero de ciclos equivalentes diarios de operacion previstos.","float","1/day","[0.5,10]","0.5","10.0","2","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Memoria EMS / modelo economico","Numero + ciclos/dia","BESS-C-015|BESS-C-016|BESS-C-028","BESS-DRW-007|BESS-DRW-012","True","EMS_ENGINEER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|UL_9540|UL_9540A|NFPA_855_2023|DNV_RP_0585"
"BESS-071","ems","Tiempo de respuesta del EMS (ms)","Tiempo de respuesta del EMS ante evento de frecuencia (FFR).","float","ms","[10,5000]","10.0","5000.0","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet EMS / COES","Numero + ms","BESS-C-020|BESS-C-021","BESS-DRW-012|BESS-DRW-013","True","EMS_ENGINEER","UL_1741|IEC_62109_1|IEC_62109_2|IEC_62894|IEEE_1547_2018|IEEE_519_2022|IEEE_1547_4|IEEE_2030_2"
"BESS-072","ems","Tiempo de soporte de PFR (segundos)","Tiempo maximo de soporte de respuesta primaria de frecuencia (PFR).","float","s","[10,1800]","10.0","1800.0","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","COES NCO / contrato PFR","Numero + s","BESS-C-020","BESS-DRW-007|BESS-DRW-012","True","EMS_ENGINEER","UL_1741|IEC_62109_1|IEC_62109_2|IEC_62894|IEEE_1547_2018|IEEE_519_2022|IEEE_1547_4|IEEE_2030_2"
"BESS-073","ems","Capacidad firming - perfil de generacion renovable","Perfil horario de generacion renovable asociada a firming (WKT).","string","-","WKT LINESTRING","","","0","TECHNOLOGY_OPTIONAL","BASIC_DESIGN","BESS-068 == 'CAPACITY_FIRMING'","False","Estudio de integracion renovable","Lista de pares (t,P)","BESS-C-021","BESS-DRW-007|BESS-DRW-013","False","EMS_ENGINEER","UL_1741|IEC_62109_1|IEC_62109_2|IEC_62894|IEEE_1547_2018|IEEE_519_2022|IEEE_1547_4|IEEE_2030_2"
"BESS-074","ems","Participacion en VPP","Indica si el BESS participa en un VPP (Virtual Power Plant).","enum","-","YES|NO","","","0","TECHNOLOGY_OPTIONAL","BASIC_DESIGN","","False","Contrato VPP / EMS","YES/NO","BESS-C-023","BESS-DRW-013","False","EMS_ENGINEER","IEEE_2030_2|IEEE_1547_2018|IEC_61508_1|DNV_RP_0585"
"BESS-075","pcs","Potencia aparente nominal del PCS","Potencia aparente nominal del PCS en kVA.","float","kVA","[10,5000]","10.0","5000.0","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet PCS (UL 1741/IEC 62109)","Numero + kVA","BESS-C-011|BESS-C-018|BESS-C-019","BESS-DRW-007","True","ELECTRICAL_ENGINEER","UL_1741|IEC_62109_1|IEC_62109_2|IEC_62894|IEEE_1547_2018|IEEE_519_2022|IEEE_1547_4|IEEE_2030_2"
"BESS-076","pcs","Eficiencia maxima del PCS","Eficiencia maxima del PCS en % (98% tipico).","float","%","[90,99.5]","90.0","99.5","2","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet PCS","Numero + %","BESS-C-018|BESS-C-019","BESS-DRW-007","True","ELECTRICAL_ENGINEER","UL_1741|IEC_62109_1|IEC_62109_2|IEC_62894|IEEE_1547_2018|IEEE_519_2022|IEEE_1547_4|IEEE_2030_2"
"BESS-077","pcs","Cumplimiento IEEE 1547 del PCS","Indica si el PCS cumple IEEE 1547-2018 (interconexion).","enum","-","YES|NO","","","0","PROJECT_MANDATORY","FEASIBILITY","","True","Certificado IEEE 1547","YES/NO","BESS-C-020|BESS-C-025","BESS-DRW-007|BESS-DRW-013","True","ELECTRICAL_ENGINEER","UL_1741|IEC_62109_1|IEC_62109_2|IEC_62894|IEEE_1547_2018|IEEE_519_2022|IEEE_1547_4|IEEE_2030_2"
"BESS-078","pcs","Modo de operacion del PCS","Modo de operacion: grid-forming o grid-following.","enum","-","GRID_FORMING|GRID_FOLLOWING|DUAL_MODE","","","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet PCS / EMS","Texto grid-forming / grid-following","BESS-C-020|BESS-C-024","BESS-DRW-007|BESS-DRW-013","True","ELECTRICAL_ENGINEER","UL_1741|IEC_62109_1|IEC_62109_2|IEC_62894|IEEE_1547_2018|IEEE_519_2022|IEEE_1547_4|IEEE_2030_2"
"BESS-079","pcs","Tension DC maxima del PCS","Tension DC maxima admisible en bornes del PCS en V DC.","float","V","[200,1800]","200.0","1800.0","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet PCS","Numero + V DC","BESS-C-007|BESS-C-008|BESS-C-009","BESS-DRW-006|BESS-DRW-007","True","ELECTRICAL_ENGINEER","UL_1741|IEC_62109_1|IEC_62109_2|IEC_62894|IEEE_1547_2018|IEEE_519_2022|IEEE_1547_4|IEEE_2030_2"
"BESS-080","pcs","Tension AC del PCS","Tension AC nominal del PCS en V AC.","float","V","[120,1000]","120.0","1000.0","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet PCS","Numero + V AC","BESS-C-019","BESS-DRW-007","True","ELECTRICAL_ENGINEER","UL_1741|IEC_62109_1|IEC_62109_2|IEC_62894|IEEE_1547_2018|IEEE_519_2022|IEEE_1547_4|IEEE_2030_2"
"BESS-081","pcs","Factor de potencia del PCS","Factor de potencia nominal ajustable del PCS.","float","-","[0.8,1.0]","0.8","1.0","2","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet PCS","Numero adimensional","BESS-C-019","BESS-DRW-007","True","ELECTRICAL_ENGINEER","UL_1741|IEC_62109_1|IEC_62109_2|IEC_62894|IEEE_1547_2018|IEEE_519_2022|IEEE_1547_4|IEEE_2030_2"
"BESS-082","pcs","Armonicas THD del PCS","Distorsion armonica total de corriente del PCS en %.","float","%","[1,8]","1.0","8.0","2","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet PCS / IEEE 519","Numero + % THD","BESS-C-019|BESS-C-025","BESS-DRW-007","True","ELECTRICAL_ENGINEER","UL_1741|IEC_62109_1|IEC_62109_2|IEC_62894|IEEE_1547_2018|IEEE_519_2022|IEEE_1547_4|IEEE_2030_2"
"BESS-083","transformer","Tipo de transformador (LV/MV/HV)","Clasificacion del transformador segun nivel de tension.","enum","-","LV|MV|HV","","","0","PROJECT_MANDATORY","PRELIMINARY","","True","Memoria electrica / SLD AC","Texto LV/MV/HV","BESS-C-019","BESS-DRW-007","True","ELECTRICAL_ENGINEER","IEEE_1547_2018|IEEE_C2_2023|NFPA_70_2023|IEEE_80_2013|DNV_RP_0585"
"BESS-084","transformer","Refrigeracion del transformador","Tipo de refrigeracion del transformador: oil-filled o dry-type.","enum","-","OIL_FILLED|DRY_TYPE","","","0","PROJECT_MANDATORY","PRELIMINARY","","True","Datasheet transformador / memoria","Texto oil-filled / dry-type","BESS-C-019","BESS-DRW-007|BESS-DRW-003","True","ELECTRICAL_ENGINEER","IEEE_1547_2018|IEEE_C2_2023|NFPA_70_2023|IEEE_80_2013|DNV_RP_0585"
"BESS-085","transformer","Potencia nominal del transformador (kVA)","Potencia aparente nominal del transformador en kVA.","float","kVA","[50,20000]","50.0","20000.0","0","PROJECT_MANDATORY","PRELIMINARY","","True","Datasheet transformador","Numero + kVA","BESS-C-019","BESS-DRW-007","True","ELECTRICAL_ENGINEER","IEEE_1547_2018|IEEE_C2_2023|NFPA_70_2023|IEEE_80_2013|DNV_RP_0585"
"BESS-086","transformer","Impedancia del transformador","Impedancia de cortocircuito del transformador en %.","float","%","[3,12]","3.0","12.0","2","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet transformador","Numero + % Z","BESS-C-019","BESS-DRW-007","True","ELECTRICAL_ENGINEER","IEEE_1547_2018|IEEE_C2_2023|NFPA_70_2023|IEEE_80_2013|DNV_RP_0585"
"BESS-087","transformer","Relacion de tension del transformador","Relacion de tension del transformador (e.g. 0.48/13.8 kV).","string","-","ratio_kV","","","0","PROJECT_MANDATORY","PRELIMINARY","","True","Datasheet transformador / SLD AC","Par de kV separado por /","BESS-C-019","BESS-DRW-007","True","ELECTRICAL_ENGINEER","IEEE_1547_2018|IEEE_C2_2023|NFPA_70_2023|IEEE_80_2013|DNV_RP_0585"
"BESS-088","transformer","Perdidas del transformador (load+no-load)","Perdidas totales del transformador a carga nominal en kW.","float","kW","[1,200]","1.0","200.0","2","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet transformador","Numero + kW","BESS-C-019","BESS-DRW-007","True","ELECTRICAL_ENGINEER","IEEE_1547_2018|IEEE_C2_2023|NFPA_70_2023|IEEE_80_2013|DNV_RP_0585"
"BESS-089","switchgear","Tension del switchgear AC LV","Tension nominal del switchgear AC LV (480 V tipico).","float","V","[208,1000]","208.0","1000.0","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet switchgear","Numero + V AC","BESS-C-019","BESS-DRW-007","True","ELECTRICAL_ENGINEER","IEC_61400_25|NFPA_70_2023|IEEE_C2_2023|DNV_RP_0585"
"BESS-090","switchgear","Tension del switchgear AC MV","Tension nominal del switchgear AC MV (e.g. 13.8/34.5 kV).","float","kV","[1,69]","1.0","69.0","1","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet switchgear MV","Numero + kV","BESS-C-019","BESS-DRW-007","True","ELECTRICAL_ENGINEER","IEEE_C2_2023|NFPA_70_2023|DNV_RP_0585"
"BESS-091","switchgear","Tension del disconnect DC","Tension nominal del disconnect DC (1500 V DC tipico).","float","V","[200,1800]","200.0","1800.0","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet disconnect DC","Numero + V DC","BESS-C-007|BESS-C-008|BESS-C-009","BESS-DRW-006|BESS-DRW-007","True","ELECTRICAL_ENGINEER","UL_1741|IEC_62109_1|NFPA_70_2023|DNV_RP_0585"
"BESS-092","switchgear","Capacidad interruptiva del breaker AC","Capacidad interruptiva simetrica del breaker AC en kA.","float","kA","[5,80]","5.0","80.0","1","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet breaker / estudio cortocircuito","Numero + kA","BESS-C-019|BESS-C-025","BESS-DRW-007","True","ELECTRICAL_ENGINEER","UL_1741|IEC_62109_1|IEC_62109_2|IEC_62894|IEEE_1547_2018|IEEE_519_2022|IEEE_1547_4|IEEE_2030_2"
"BESS-093","switchgear","Capacidad interruptiva del breaker DC","Capacidad interruptiva del breaker DC en kA.","float","kA","[5,100]","5.0","100.0","1","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet breaker DC","Numero + kA","BESS-C-007|BESS-C-008|BESS-C-009","BESS-DRW-006|BESS-DRW-007","True","ELECTRICAL_ENGINEER","UL_1741|IEC_62109_1|DNV_RP_0585"
"BESS-094","hvac","Capacidad de refrigeracion HVAC del BESS","Capacidad termica total de refrigeracion del HVAC del BESS en kW.","float","kW","[5,5000]","5.0","5000.0","1","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Memoria HVAC / balance termico","Numero + kW","BESS-C-013|BESS-C-014","BESS-DRW-011|BESS-DRW-003","True","MECHANICAL_ENGINEER","NFPA_855_2023|DNV_RP_0585|IAPWS_IF97|ISO_14617|ISO_14617_2|ISO_10628|ISO_10628_2"
"BESS-095","hvac","Modo de refrigeracion del HVAC","Modo de refrigeracion: aire forzado, liquida, mixta.","enum","-","AIR_FORCED|LIQUID|HYBRID","","","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet HVAC / memoria termica","Texto air/liquid/hybrid","BESS-C-013|BESS-C-014","BESS-DRW-011|BESS-DRW-003","True","MECHANICAL_ENGINEER","NFPA_855_2023|DNV_RP_0585|IAPWS_IF97|ISO_14617|ISO_14617_2|ISO_10628|ISO_10628_2"
"BESS-096","hvac","Setpoint de temperatura HVAC","Setpoint de operacion del HVAC en degC.","float","degC","[10,35]","10.0","35.0","1","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Memoria HVAC","Numero + degC","BESS-C-013|BESS-C-014","BESS-DRW-011","True","MECHANICAL_ENGINEER","NFPA_855_2023|DNV_RP_0585|IAPWS_IF97|ISO_14617|ISO_14617_2|ISO_10628|ISO_10628_2"
"BESS-097","hvac","Cambios de aire por hora (ACH) en walk-in","Tasa de ventilacion minima del contenedor walk-in en ACH.","float","1/h","[0,30]","0.0","30.0","1","TECHNOLOGY_OPTIONAL","BASIC_DESIGN","BESS-047 == 'WALK_IN'","False","Memoria HVAC","Numero + 1/h","BESS-C-013|BESS-C-014","BESS-DRW-011","False","MECHANICAL_ENGINEER","NFPA_855_2023|DNV_RP_0585|IAPWS_IF97|ISO_14617|ISO_14617_2|ISO_10628|ISO_10628_2"
"BESS-098","hvac","Numero de fans redundantes HVAC","Numero de fans redundantes del HVAC por contenedor.","integer","-","[1,20]","1","20","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet HVAC","Entero positivo","BESS-C-013|BESS-C-014","BESS-DRW-011","True","MECHANICAL_ENGINEER","NFPA_855_2023|DNV_RP_0585|IAPWS_IF97|ISO_14617|ISO_14617_2|ISO_10628|ISO_10628_2"
"BESS-099","fire_suppression","Agente limpio Novec 1230 (cantidad)","Masa de agente limpio Novec 1230 por contenedor en kg.","float","kg","[5,500]","5.0","500.0","1","PROHIBITED_TO_ASSUME","BASIC_DESIGN","BESS-042 == 'CLEAN_AGENT_NOVEC_1230'","True","Memoria de proteccion contra incendio / NFPA 855","Numero + kg","BESS-C-016|BESS-C-017","BESS-DRW-009","True","FIRE_PROTECTION_ENGINEER","NFPA_855_2023|NFPA_13_2022|NFPA_15_2022|NFPA_20_2022|NFPA_30_2024|IEC_60079_0|IEC_60079_10_1|IEC_60079_29_1|DNV_RP_0585"
"BESS-100","fire_suppression","Tipo de water mist","Tipo de sistema water mist (alta/baja presion).","enum","-","HIGH_PRESSURE|LOW_PRESSURE","","","0","PROHIBITED_TO_ASSUME","BASIC_DESIGN","BESS-042 == 'WATER_MIST'","True","Memoria de proteccion contra incendio","Texto HP/LP","BESS-C-016|BESS-C-017","BESS-DRW-009","True","FIRE_PROTECTION_ENGINEER","NFPA_855_2023|NFPA_13_2022|NFPA_15_2022|NFPA_20_2022|NFPA_30_2024|IEC_60079_0|IEC_60079_10_1|IEC_60079_29_1|DNV_RP_0585"
"BESS-101","fire_suppression","Demanda de agua contra incendio","Demanda de agua contra incendio del BESS en L/min.","float","L/min","[200,20000]","200.0","20000.0","0","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Memoria de proteccion contra incendio / NFPA 13","Numero + L/min","BESS-C-016","BESS-DRW-009|BESS-DRW-001","True","FIRE_PROTECTION_ENGINEER","NFPA_855_2023|NFPA_13_2022|NFPA_15_2022|NFPA_20_2022|NFPA_30_2024|IEC_60079_0|IEC_60079_10_1|IEC_60079_29_1|DNV_RP_0585"
"BESS-102","fire_suppression","Reserva de agua contra incendio (m3)","Volumen de reserva de agua contra incendio en m3.","float","m3","[10,2000]","10.0","2000.0","1","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Memoria de proteccion contra incendio / NFPA 20","Numero + m3","BESS-C-016","BESS-DRW-009|BESS-DRW-001","True","FIRE_PROTECTION_ENGINEER","NFPA_855_2023|NFPA_13_2022|NFPA_15_2022|NFPA_20_2022|NFPA_30_2024|IEC_60079_0|IEC_60079_10_1|IEC_60079_29_1|DNV_RP_0585"
"BESS-103","fire_suppression","Tiempo de descarga del agente limpio","Tiempo de descarga del agente limpio en segundos (<=10 s NFPA 855).","float","s","[5,30]","5.0","30.0","1","PROHIBITED_TO_ASSUME","BASIC_DESIGN","BESS-042 == 'CLEAN_AGENT_NOVEC_1230'","True","Memoria de proteccion contra incendio","Numero + s","BESS-C-016|BESS-C-017","BESS-DRW-009","True","FIRE_PROTECTION_ENGINEER","NFPA_855_2023|NFPA_13_2022|NFPA_15_2022|NFPA_20_2022|NFPA_30_2024|IEC_60079_0|IEC_60079_10_1|IEC_60079_29_1|DNV_RP_0585"
"BESS-104","fire_suppression","Cumplimiento NFPA 13 sprinklers","Indica cumplimiento de NFPA 13 para sprinklers (cuando aplica).","enum","-","YES|NO|N_A","","","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Memoria de proteccion contra incendio","YES/NO/N_A","BESS-C-016|BESS-C-026","BESS-DRW-009","True","FIRE_PROTECTION_ENGINEER","NFPA_13_2022|NFPA_855_2023|DNV_RP_0585"
"BESS-105","gas_detection","Detectores de H2 (electrolisis)","Cantidad de detectores de H2 por contenedor.","integer","-","[1,20]","1","20","0","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Memoria de deteccion de gas / IEC 60079-29-1","Entero positivo","BESS-C-017|BESS-C-026","BESS-DRW-010","True","FIRE_PROTECTION_ENGINEER","NFPA_855_2023|NFPA_13_2022|NFPA_15_2022|NFPA_20_2022|NFPA_30_2024|IEC_60079_0|IEC_60079_10_1|IEC_60079_29_1|DNV_RP_0585"
"BESS-106","gas_detection","Detectores de CO","Cantidad de detectores de CO por contenedor.","integer","-","[1,20]","1","20","0","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Memoria de deteccion de gas","Entero positivo","BESS-C-017|BESS-C-026","BESS-DRW-010","True","FIRE_PROTECTION_ENGINEER","NFPA_855_2023|NFPA_13_2022|NFPA_15_2022|NFPA_20_2022|NFPA_30_2024|IEC_60079_0|IEC_60079_10_1|IEC_60079_29_1|DNV_RP_0585"
"BESS-107","gas_detection","Detectores de humo","Cantidad de detectores de humo por contenedor.","integer","-","[1,30]","1","30","0","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Memoria de deteccion de incendio","Entero positivo","BESS-C-016|BESS-C-017|BESS-C-026","BESS-DRW-010","True","FIRE_PROTECTION_ENGINEER","NFPA_855_2023|NFPA_13_2022|NFPA_15_2022|NFPA_20_2022|NFPA_30_2024|IEC_60079_0|IEC_60079_10_1|IEC_60079_29_1|DNV_RP_0585"
"BESS-108","gas_detection","Nivel de alarma H2 (ppm)","Nivel de alarma H2 en ppm (<=1% LFL = 400 ppm).","float","ppm","[100,4000]","100.0","4000.0","0","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Memoria de deteccion de gas / IEC 60079-29-1","Numero + ppm","BESS-C-017|BESS-C-026","BESS-DRW-010","True","FIRE_PROTECTION_ENGINEER","NFPA_855_2023|NFPA_13_2022|NFPA_15_2022|NFPA_20_2022|NFPA_30_2024|IEC_60079_0|IEC_60079_10_1|IEC_60079_29_1|DNV_RP_0585"
"BESS-109","thermal_runaway","Reporte de prueba UL 9540A","Indica disponibilidad de reporte UL 9540A para la unidad de instalacion.","enum","-","YES|NO","","","0","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Certificado UL 9540A","YES/NO","BESS-C-017|BESS-C-026|BESS-C-027","BESS-DRW-009|BESS-DRW-014","True","FIRE_PROTECTION_ENGINEER","UL_9540A|UL_9540|NFPA_855_2023|DNV_RP_0585"
"BESS-110","thermal_runaway","Tiempo de propagacion entre celdas (s)","Tiempo maximo de propagacion del runaway termico entre celdas segun UL 9540A en segundos.","float","s","[0,3600]","0.0","3600.0","1","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Reporte UL 9540A","Numero + s","BESS-C-017|BESS-C-026|BESS-C-027","BESS-DRW-009|BESS-DRW-014","True","FIRE_PROTECTION_ENGINEER","UL_9540A|UL_9540|NFPA_855_2023|DNV_RP_0585"
"BESS-111","containment","Contencion de derrame (spill containment)","Indica si el sitio cuenta con contencion de derrame de electrolito.","enum","-","YES|NO|N_A","","","0","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Memoria ambiental / civil","YES/NO/N_A","BESS-C-026|BESS-C-027","BESS-DRW-003|BESS-DRW-014","True","CIVIL_ENGINEER","NFPA_855_2023|MINAM_DS_019_2009|DNV_RP_0585"
"BESS-112","containment","Contencion secundaria de derrame","Indica contencion secundaria perimetral para BESS.","enum","-","YES|NO|N_A","","","0","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Memoria ambiental / civil","YES/NO/N_A","BESS-C-026|BESS-C-027","BESS-DRW-003|BESS-DRW-014","True","CIVIL_ENGINEER","NFPA_855_2023|MINAM_DS_019_2009|DNV_RP_0585"
"BESS-113","containment","Capacidad del sump de contencion (L)","Capacidad del sump de contencion de derrame en litros.","float","L","[10,10000]","10.0","10000.0","0","TECHNOLOGY_OPTIONAL","BASIC_DESIGN","BESS-112 == 'YES'","False","Memoria ambiental / civil","Numero + L","BESS-C-026|BESS-C-027","BESS-DRW-003|BESS-DRW-014","False","CIVIL_ENGINEER","NFPA_855_2023|MINAM_DS_019_2009|DNV_RP_0585"
"BESS-114","grounding","Resistencia de la malla de tierra","Resistencia de la malla de tierra del BESS en ohmios (<=1 ohm IEEE 80).","float","ohm","[0.1,25]","0.1","25.0","2","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Estudio de malla de tierra / IEEE 80","Numero + ohm","BESS-C-020|BESS-C-026","BESS-DRW-008","True","ELECTRICAL_ENGINEER","IEEE_80_2013|IEEE_142|NFPA_70_2023|IEC_60364_5_54|IEC_60364_4_41|DNV_RP_0585"
"BESS-115","grounding","Conductor de tierra principal (Cu mm2)","Seccion del conductor de tierra principal en mm2.","float","mm2","[16,500]","16.0","500.0","0","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Memoria electrica / IEC 60364-5-54","Numero + mm2","BESS-C-020|BESS-C-026","BESS-DRW-008","True","ELECTRICAL_ENGINEER","IEEE_80_2013|IEEE_142|NFPA_70_2023|IEC_60364_5_54|IEC_60364_4_41|DNV_RP_0585"
"BESS-116","grounding","Electrodo de tierra (jab), cantidad","Numero de electrodos (jab) de la malla de tierra.","integer","-","[1,200]","1","200","0","TECHNOLOGY_OPTIONAL","BASIC_DESIGN","","False","Memoria electrica","Entero positivo","BESS-C-020","BESS-DRW-008","False","ELECTRICAL_ENGINEER","IEEE_80_2013|IEEE_142|NFPA_70_2023|IEC_60364_5_54|IEC_60364_4_41|DNV_RP_0585"
"BESS-117","lightning","Nivel de proteccion LPL (IEC 62305)","Nivel de proteccion contra rayo (LPL) segun IEC 62305.","enum","-","I|II|III|IV","","","0","PROJECT_MANDATORY","PRELIMINARY","","True","Memoria de proteccion contra rayo","Texto I/II/III/IV","BESS-C-020|BESS-C-026","BESS-DRW-008|BESS-DRW-013","True","ELECTRICAL_ENGINEER","NFPA_780_2023|IEC_62305_1|IEC_62305_3"
