field_id,category,name_es,description,data_type,unit,allowed_values,min_value,max_value,precision,requirement_class,required_from_stage,conditional_expression,prohibited_default,expected_source_document,extraction_hints,used_by_calculation_ids,used_by_drawing_ids,blocking_if_missing,review_role,source_ids
HYD-116,turbine,runner_diameter_m,Diametro del rodete (runner),float,m,-,0.05,12,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Turbine data sheet,D3,HYD-C-018,HYD-DRW-009,true,LEAD_ENGINEER_MECHANICAL,IEC_60193;IEC_60041
HYD-117,turbine,runner_inlet_diameter_m,Diametro de entrada al rodete (Francis),float,m,-,0.05,12,0.001,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,turbine_type==FRANCIS,PROHIBITED_TO_ASSUME,Turbine data sheet,D1 inlet,HYD-C-018,HYD-DRW-009,true,LEAD_ENGINEER_MECHANICAL,IEC_60193;IEC_60041
HYD-118,turbine,turbine_peak_efficiency_pct,Eficiencia hidraulica pico de la turbina,float,%,-,50,98,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Turbine hill curve,Eta peak,HYD-C-019,HYD-DRW-009,true,LEAD_ENGINEER_MECHANICAL,IEC_60193;IEC_60041
HYD-119,turbine,turbine_rated_efficiency_pct,Eficiencia hidraulica en punto de diseño,float,%,-,50,98,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Turbine hill curve,Eta rated,HYD-C-019,HYD-DRW-009,true,LEAD_ENGINEER_MECHANICAL,IEC_60193;IEC_60041
HYD-120,turbine,sigma_thoma_plant,Sigma de Thoma de la instalacion,float,-,"[0,2]",0,2,0.0001,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Cavitation calc,Sigma plant,HYD-C-020,HYD-DRW-008;HYD-DRW-009,true,LEAD_ENGINEER_MECHANICAL,IEC_60193;IAPWS_IF97
HYD-121,turbine,sigma_thoma_model,Sigma de Thoma requerido (model test),float,-,"[0,2]",0,2,0.0001,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Model test report,Sigma model,HYD-C-020,HYD-DRW-009,true,LEAD_ENGINEER_MECHANICAL,IEC_60193;IEC_60041
HYD-122,turbine,turbine_specific_speed_nsq,Velocidad especifica (nSQ) en unidades metricas,float,-,-,10,1000,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Turbine data sheet,nSQ = n*sqrt(Q)/H^(3/4),HYD-C-018;HYD-C-019,HYD-DRW-009,true,LEAD_ENGINEER_MECHANICAL,IEC_60193;IEC_60041
HYD-123,turbine,pelton_jet_diameter_m,Diametro de chorro Pelton,float,m,-,0.01,1,0.0001,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,"turbine_type in [PELTON,TURGO]",PROHIBITED_TO_ASSUME,Turbine data sheet,d0 jet,HYD-C-018,HYD-DRW-009,true,LEAD_ENGINEER_MECHANICAL,IEC_60193
HYD-124,turbine,pelton_bucket_number,Numero de cucharas del rodete Pelton,integer,-,-,5,50,1,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,"turbine_type in [PELTON,TURGO]",PROHIBITED_TO_ASSUME,Turbine data sheet,Z bucket,HYD-C-018,HYD-DRW-009,true,LEAD_ENGINEER_MECHANICAL,IEC_60193
HYD-125,turbine,turbine_setting_height_m,Altura de posicionamiento del rodete sobre nivel de cola,float,m,-,-5,30,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Cavitation calc,Hs setting,HYD-C-020;HYD-C-021,HYD-DRW-008;HYD-DRW-009,true,LEAD_ENGINEER_MECHANICAL,IEC_60193;IAPWS_IF97
HYD-130,generator,generator_type,Tipo de generador electrico,enum,-,SYNCHRONOUS;ASYNCHRONOUS;PERMANENT_MAGNET,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Generator data sheet,Generator class,HYD-C-021;HYD-C-022,HYD-DRW-010;HYD-DRW-011,true,LEAD_ENGINEER_ELECTRICAL,IEC_60041;IEC_61366
HYD-131,generator,generator_rated_power_kW,Potencia electrica nominal del generador,float,kW,-,1,1000000,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Generator data sheet,Pgen,HYD-C-021,HYD-DRW-010;HYD-DRW-011,true,LEAD_ENGINEER_ELECTRICAL,IEC_60041;IEC_61366
HYD-132,generator,generator_rated_voltage_V,Tension nominal del generador,float,V,-,100,35000,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Generator data sheet,Vgen,HYD-C-021;HYD-C-025,HYD-DRW-010;HYD-DRW-011,true,LEAD_ENGINEER_ELECTRICAL,IEC_61366;CNE_2011
HYD-133,generator,generator_rated_frequency_Hz,Frecuencia nominal del generador,float,Hz,-,50,60,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Generator data sheet,f,HYD-C-021,HYD-DRW-011,true,LEAD_ENGINEER_ELECTRICAL,IEC_61366;COES_NCO_2019
HYD-134,generator,generator_power_factor,Factor de potencia nominal del generador,float,-,"[0.7,1.0]",0.7,1.0,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Generator data sheet,cos phi,HYD-C-021,HYD-DRW-011,true,LEAD_ENGINEER_ELECTRICAL,IEC_61366;IEEE_1547_2018
HYD-135,generator,generator_efficiency_pct,Eficiencia del generador en condiciones nominales,float,%,-,80,99,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Generator data sheet,Eta gen,HYD-C-021,HYD-DRW-010,true,LEAD_ENGINEER_ELECTRICAL,IEC_61366;IEC_60041
HYD-136,generator,generator_rated_speed_rpm,Velocidad nominal sincronica del generador,float,rpm,-,50,1500,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Generator data sheet,n sync gen,HYD-C-021,HYD-DRW-010,true,LEAD_ENGINEER_ELECTRICAL,IEC_61366;ISO_1940_1
HYD-137,generator,generator_inertia_kgm2,Momento de inercia del rotor del generador (GD2/4),float,kg*m2,-,10,10000000,1,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,true,,Generator data sheet,J,HYD-C-021;HYD-C-016,HYD-DRW-010,true,LEAD_ENGINEER_ELECTRICAL,IEC_61366;IEC_60308
HYD-138,generator,generator_xd_transient_pu,Reactancia transitoria directa por unidad,float,pu,"[0.05,0.5]",0.05,0.5,0.001,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,true,,Generator data sheet,X'd,HYD-C-021,HYD-DRW-011,true,LEAD_ENGINEER_ELECTRICAL,IEC_61366;IEEE_1547_2018
HYD-139,generator,generator_xd_synchronous_pu,Reactancia sincronica directa por unidad,float,pu,"[0.6,2.5]",0.6,2.5,0.001,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,true,,Generator data sheet,Xd,HYD-C-021,HYD-DRW-011,true,LEAD_ENGINEER_ELECTRICAL,IEC_61366;IEEE_1547_2018
HYD-140,generator,generator_insulation_class,Clase de aislamiento del estator,enum,-,F;H;B;A,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Generator data sheet,Insulation,HYD-C-021,HYD-DRW-010,true,LEAD_ENGINEER_ELECTRICAL,IEC_61366;IEC_60041
HYD-150,governor,governor_type,Tipo de regulador de velocidad,enum,-,MECHANICAL_HYDRAULIC;ELECTRO_HYDRAULIC;DIGITAL,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Governor data sheet,Governor class,HYD-C-024,HYD-DRW-009;HYD-DRW-015,true,LEAD_ENGINEER_MECHANICAL,IEC_60308;IEC_61366
HYD-151,governor,governor_response_time_s,Tiempo de respuesta del regulador,float,s,-,0.05,30,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Governor data sheet,Tg,HYD-C-024;HYD-C-016,HYD-DRW-009;HYD-DRW-015,true,LEAD_ENGINEER_MECHANICAL,IEC_60308;IEC_61366
HYD-152,governor,governor_oil_pressure_MPa,Presion de aceite del servomotor del distribuidor,float,MPa,-,2,40,0.01,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,true,,Governor data sheet,Oil pressure,HYD-C-024,HYD-DRW-015,true,MECHANICAL_ENGINEER,IEC_60308
HYD-153,excitation,excitation_type,Tipo de sistema de excitacion,enum,-,BRUSHLESS;STATIC;DC_EXCITER,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,generator_type==SYNCHRONOUS,PROHIBITED_TO_ASSUME,Excitation data sheet,Excitation class,HYD-C-021;HYD-C-024,HYD-DRW-010;HYD-DRW-011,true,LEAD_ENGINEER_ELECTRICAL,IEC_61366
HYD-154,excitation,excitation_rated_voltage_V,Tension nominal del campo de excitacion,float,V,-,10,1000,0.1,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,generator_type==SYNCHRONOUS,,Excitation data sheet,V field,HYD-C-021,HYD-DRW-010,true,LEAD_ENGINEER_ELECTRICAL,IEC_61366
HYD-155,excitation,excitation_response_time_s,Tiempo de respuesta del regulador de tension (AVR),float,s,-,0.005,5,0.001,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,generator_type==SYNCHRONOUS,,AVR data sheet,TA,HYD-C-021;HYD-C-024,HYD-DRW-010;HYD-DRW-015,true,LEAD_ENGINEER_ELECTRICAL,IEC_61366;IEEE_1547_2018
HYD-160,transformer,transformer_rated_power_kVA,Potencia nominal del transformador principal,float,kVA,-,5,1000000,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Transformer data sheet,Sr,HYD-C-021;HYD-C-022,HYD-DRW-011,true,LEAD_ENGINEER_ELECTRICAL,IEC_61366;IEEE_1547_2018
HYD-161,transformer,transformer_voltage_HV_kV,Tension de alta del transformador principal,float,kV,-,1,765,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Transformer data sheet,V HV,HYD-C-021;HYD-C-025,HYD-DRW-011,true,LEAD_ENGINEER_ELECTRICAL,IEC_61366;CNE_2011
HYD-162,transformer,transformer_voltage_LV_kV,Tension de baja del transformador principal,float,kV,-,0.1,35,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Transformer data sheet,V LV,HYD-C-021,HYD-DRW-011,true,LEAD_ENGINEER_ELECTRICAL,IEC_61366
HYD-163,transformer,transformer_vector_group,Grupo de conexion vectorial,enum,-,YNd11;YNd1;Dyn11;Yyn0;Dd0,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Transformer data sheet,Vector group,HYD-C-021,HYD-DRW-011,true,LEAD_ENGINEER_ELECTRICAL,IEC_61366;CNE_2011
HYD-164,transformer,transformer_impedance_pct,Impedancia de cortocircuito por unidad,float,%,-,3,15,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Transformer data sheet,Z%,HYD-C-021,HYD-DRW-011,true,LEAD_ENGINEER_ELECTRICAL,IEC_61366;IEEE_1547_2018
HYD-165,transformer,transformer_no_load_loss_W,Perdidas en vacio del transformador,float,W,-,10,500000,1,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,true,,Transformer test,P0,HYD-C-022,HYD-DRW-011,true,LEAD_ENGINEER_ELECTRICAL,IEC_61366
HYD-166,transformer,transformer_load_loss_W,Perdidas en carga del transformador,float,W,-,100,2000000,1,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,true,,Transformer test,Pk,HYD-C-022,HYD-DRW-011,true,LEAD_ENGINEER_ELECTRICAL,IEC_61366
HYD-167,transformer,transformer_oil_volume_L,Volumen de aceite dieléctrico del transformador principal,float,L,-,10,100000,1,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,true,,Transformer data sheet,Oil volume,HYD-C-026,HYD-DRW-011,true,LEAD_ENGINEER_ELECTRICAL,NFPA_30_2024;MINAM_DS_019_2009
HYD-168,transmission,transmission_line_voltage_kV,Tension nominal de la linea de transmision,float,kV,-,0.6,765,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Grid connection study,V transmission,HYD-C-025,HYD-DRW-011,true,LEAD_ENGINEER_ELECTRICAL,CNE_2011;COES_Proyectos_Conexion
HYD-169,transmission,transmission_line_length_km,Longitud de la linea de transmision,float,km,-,0.1,500,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Transmission design,Length,HYD-C-025,HYD-DRW-011,true,LEAD_ENGINEER_ELECTRICAL,IEEE_C2_2023;CNE_2011
HYD-170,transmission,transmission_line_conductor,Tipo de conductor de la linea,enum,-,AAAC;ACSR;ACAR;OPGW,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Transmission design,Conductor type,HYD-C-025,HYD-DRW-011,true,LEAD_ENGINEER_ELECTRICAL,IEEE_C2_2023;IEEE_835
HYD-180,auxiliary,compressor_capacity_m3_min,Capacidad del compresor de aire de servicio,float,m3/min,-,0.1,100,0.01,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,true,,Compressor data sheet,Q air,HYD-C-026,HYD-DRW-015,true,MECHANICAL_ENGINEER,ASME_PTC_10
HYD-181,auxiliary,cooling_water_flow_m3s,Caudal de agua de refrigeracion de generador y cojinetes,float,m3/s,-,0.0001,1,0.0001,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,true,,Cooling calc,Q cooling,HYD-C-021;HYD-C-026,HYD-DRW-007;HYD-DRW-010,true,MECHANICAL_ENGINEER,IEC_61366;API_610_2024
HYD-182,auxiliary,drainage_pump_capacity_m3s,Capacidad de las bombas de drenaje de foso,float,m3/s,-,0.0001,1,0.0001,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Pump data sheet,Q drainage,HYD-C-026,HYD-DRW-007,true,MECHANICAL_ENGINEER,API_610_2024
HYD-183,auxiliary,oil_system_volume_L,Volumen del sistema de aceite lubricante,float,L,-,10,10000,1,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,true,,Oil spec,Oil volume,HYD-C-026,HYD-DRW-007,true,MECHANICAL_ENGINEER,IEC_61366
HYD-184,auxiliary,auxiliary_load_kW,Carga de servicios auxiliares (proporcion % de P nom),float,kW,-,1,5000,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Auxiliary load balance,P aux,HYD-C-021,HYD-DRW-011;HYD-DRW-015,true,LEAD_ENGINEER_ELECTRICAL,IEC_61366;IEEE_1547_2018
HYD-185,auxiliary,station_service_voltage_V,Tension del servicio auxiliar,float,V,-,110,1000,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Auxiliary design,V aux,HYD-C-021,HYD-DRW-011,true,LEAD_ENGINEER_ELECTRICAL,CNE_Utilizacion_2011
HYD-190,scada,scada_architecture_type,Arquitectura del sistema SCADA,enum,-,CENTRALIZED;DISTRIBUTED;RTU_BASED,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Control architecture,SCADA class,HYD-C-024;HYD-C-026,HYD-DRW-015,true,LEAD_ENGINEER_ELECTRICAL,IEC_61511_1;IEC_61366
HYD-191,scada,scada_rtu_count,Numero de unidades remotas (RTU) en la planta,integer,-,-,1,200,1,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,true,,SCADA architecture,RTU count,HYD-C-026,HYD-DRW-015,true,LEAD_ENGINEER_ELECTRICAL,IEC_61511_1
HYD-192,protection,protection_relay_type,Tipo de relay de proteccion principal,enum,-,NUMERIC;ELECTROMECHANICAL;MICROPROCESSOR,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Protection scheme,Relay class,HYD-C-024,HYD-DRW-011;HYD-DRW-015,true,LEAD_ENGINEER_ELECTRICAL,IEC_61511_1;IEEE_1547_2018
HYD-193,protection,protection_relay_ansi_code,Codigo ANSI de funcion de proteccion,string,-,ANSI C37.2 codes (e.g. 50/51/87G/27/59),,,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Protection scheme,ANSI function codes,HYD-C-024,HYD-DRW-011,true,LEAD_ENGINEER_ELECTRICAL,IEEE_1547_2018;IEEE_C2_2023
HYD-194,protection,circuit_breaker_rated_current_A,Corriente nominal del interruptor principal,float,A,-,100,40000,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Breaker data sheet,I rated,HYD-C-021;HYD-C-025,HYD-DRW-011,true,LEAD_ENGINEER_ELECTRICAL,IEEE_1547_2018;CNE_2011
HYD-195,protection,circuit_breaker_rated_voltage_kV,Tension nominal del interruptor principal,float,kV,-,0.6,765,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Breaker data sheet,V rated,HYD-C-021;HYD-C-025,HYD-DRW-011,true,LEAD_ENGINEER_ELECTRICAL,IEEE_1547_2018
HYD-196,protection,circuit_breaker_interrupting_capacity_kA,Capacidad de interrupcion simetrica,float,kA,-,5,80,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Breaker data sheet,I interrupt,HYD-C-021,HYD-DRW-011,true,LEAD_ENGINEER_ELECTRICAL,IEEE_1547_2018;CNE_2011
HYD-197,protection,lightning_arrester_MCOV_kV,Maxima tension de operacion continua del pararrayos,float,kV,-,1,765,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Arrester data sheet,MCOV,HYD-C-025,HYD-DRW-011;HYD-DRW-016,true,LEAD_ENGINEER_ELECTRICAL,IEC_62305_1;NFPA_780_2023
HYD-198,grounding,grounding_resistance_ohm,Resistencia de la malla de tierra,float,ohm,-,0.1,50,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Grounding calc,Rg,HYD-C-026,HYD-DRW-016,true,LEAD_ENGINEER_ELECTRICAL,IEEE_80_2013;IEC_60364_5_54
HYD-199,grounding,grounding_grid_size_m2,Area total de la malla de tierra,float,m2,-,1,100000,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Grounding calc,Grid area,HYD-C-026,HYD-DRW-016,true,LEAD_ENGINEER_ELECTRICAL,IEEE_80_2013
HYD-200,lightning,LPL_lightning_protection_level,Nivel de proteccion contra rayo LPL (IEC 62305),enum,-,LPL_I;LPL_II;LPL_III;LPL_IV,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Lightning study,LPL,HYD-C-025;HYD-C-027,HYD-DRW-016,true,LEAD_ENGINEER_ELECTRICAL,IEC_62305_1;IEC_62305_3;NFPA_780_2023
HYD-210,cavitation,NPSH_available_m,NPSH disponible en la instalacion,float,m,-,-10,500,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,"turbine_type in [FRANCIS,KAPLAN,PROPELLER]",PROHIBITED_TO_ASSUME,Cavitation calc,NPSHa=Hatm-Hvap-Hs,HYD-C-020;HYD-C-021,HYD-DRW-008;HYD-DRW-009,true,LEAD_ENGINEER_MECHANICAL,IEC_60193;IAPWS_IF97
HYD-211,cavitation,NPSH_required_m,NPSH requerido por la turbina (model test),float,m,-,0,100,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,"turbine_type in [FRANCIS,KAPLAN,PROPELLER]",,Model test report,NPSHr,HYD-C-020,HYD-DRW-009,true,LEAD_ENGINEER_MECHANICAL,IEC_60193;IEC_60041
HYD-212,cavitation,cavitation_safety_factor,Factor de seguridad contra cavitacion sigma_plant/sigma_model,float,-,"[1.0,5.0]",1,5,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,"turbine_type in [FRANCIS,KAPLAN,PROPELLER]",,Cavitation calc,FS=sigma plant/sigma model,HYD-C-020,HYD-DRW-009,true,LEAD_ENGINEER_MECHANICAL,IEC_60193;IAPWS_IF97
HYD-213,cavitation,draft_tube_type,Tipo de tubo de aspiracion,enum,-,ELBOW;CONICAL;STRAIGHT;NONE,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,"turbine_type in [FRANCIS,KAPLAN,PROPELLER]",PROHIBITED_TO_ASSUME,Turbine data sheet,Draft tube,HYD-C-018;HYD-C-020,HYD-DRW-009,true,LEAD_ENGINEER_MECHANICAL,IEC_60193;IEC_60041
HYD-214,cavitation,draft_tube_submergence_m,Sumergencia del tubo de aspiracion,float,m,-,0,30,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,"turbine_type in [FRANCIS,KAPLAN,PROPELLER]",PROHIBITED_TO_ASSUME,Cavitation calc,Submergence,HYD-C-020,HYD-DRW-008;HYD-DRW-009,true,LEAD_ENGINEER_MECHANICAL,IEC_60193;IAPWS_IF97
HYD-215,cavitation,atmospheric_pressure_mH2O,Presion atmosferica local equivalente en metros de columna de agua,float,mH2O,-,7,11,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,"turbine_type in [FRANCIS,KAPLAN,PROPELLER]",,Site meteorological,Hatm,HYD-C-020,HYD-DRW-008;HYD-DRW-009,true,LEAD_ENGINEER_MECHANICAL,IAPWS_IF97;ISO_19111
HYD-220,geotechnical,soil_bearing_capacity_kPa,Capacidad admisible del suelo de fundacion,float,kPa,-,50,5000,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Geotechnical study,qa,HYD-C-022;HYD-C-026,HYD-DRW-008,true,GEOTECHNICAL_ENGINEER,ISO_14685;RNE_DS_011_2006
HYD-221,geotechnical,lateral_earth_pressure_kN_m,Empuje lateral de tierras sobre muros,float,kN/m,-,0,2000,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Geotechnical study,Active pressure,HYD-C-022;HYD-C-026,HYD-DRW-008,true,GEOTECHNICAL_ENGINEER,ISO_14685;RNE_DS_011_2006
HYD-222,geotechnical,hydrostatic_uplift_kPa,Empuje hidrostatico ascendente (subpresion) bajo la base,float,kPa,-,0,2000,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Geotechnical study,Uplift,HYD-C-022,HYD-DRW-008,true,GEOTECHNICAL_ENGINEER,ISO_14685;ICOLD_Bull_120
HYD-223,geotechnical,soil_friction_angle_deg,Angulo de friccion interna del suelo,float,deg,-,0,50,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Geotechnical test,Phi,HYD-C-022,HYD-DRW-008,true,GEOTECHNICAL_ENGINEER,ISO_14685
HYD-224,geotechnical,soil_cohesion_kPa,Cohesion del suelo,float,kPa,-,0,500,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Geotechnical test,c,HYD-C-022,HYD-DRW-008,true,GEOTECHNICAL_ENGINEER,ISO_14685
HYD-225,geotechnical,soil_unit_weight_kN_m3,Peso unitario del suelo,float,kN/m3,-,10,30,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Geotechnical test,Gamma,HYD-C-022,HYD-DRW-008,true,GEOTECHNICAL_ENGINEER,ISO_14685
HYD-226,geotechnical,foundation_type,Tipo de cimiento,enum,-,SPREAD;RAFT;PILE;ANCHOR,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Geotechnical study,Foundation class,HYD-C-022;HYD-C-026,HYD-DRW-008,true,GEOTECHNICAL_ENGINEER,ISO_14685;RNE_DS_011_2006
HYD-227,geotechnical,foundation_depth_m,Profundidad de desplante del cimiento,float,m,-,0.5,30,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Civil drawings,Df,HYD-C-022;HYD-C-026,HYD-DRW-008,true,GEOTECHNICAL_ENGINEER,ISO_14685;RNE_DS_011_2006
HYD-228,geotechnical,subdrainage_system_present,Presencia de sistema de drenaje y alivio de subpresion,boolean,-,true;false,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,hydrostatic_uplift_kPa>0,PROHIBITED_TO_ASSUME,Civil drawings,Subdrain boolean,HYD-C-022,HYD-DRW-008,true,LEAD_ENGINEER_CIVIL,ICOLD_Bull_120;ISO_14685
HYD-229,geotechnical,anchor_capacity_kN,Capacidad de anclajes activos/passivos,float,kN,-,0,10000,1,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,foundation_type==ANCHOR,,Geotechnical test,Anchor capacity,HYD-C-022,HYD-DRW-008,true,GEOTECHNICAL_ENGINEER,ISO_14685
HYD-230,geotechnical,sliding_safety_factor,Factor de seguridad al deslizamiento,float,-,"[1.0,5.0]",1,5,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Stability calc,FS sliding,HYD-C-022,HYD-DRW-008,true,LEAD_ENGINEER_CIVIL,ICOLD_Bull_120;RNE_DS_011_2006
HYD-240,seismic,seismic_zone,Zona sismica segun NTE E.030 (Peru) o ASCE 7,enum,-,ZONE_1;ZONE_2;ZONE_3;ZONE_4,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Seismic study,Seismic zone,HYD-C-023,HYD-DRW-008,true,LEAD_ENGINEER_CIVIL,RNE_DS_011_2006
HYD-241,seismic,peak_ground_acceleration_g,Aceleracion maxima del suelo (PGA),float,g,-,0,3,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Seismic study,PGA,HYD-C-023,HYD-DRW-008,true,LEAD_ENGINEER_CIVIL,RNE_DS_011_2006;ISO_14685
HYD-242,seismic,seismic_response_spectrum,Espectro de respuesta sismica (aceleracion vs periodo),string,-,"CSV Sa,T pairs",,,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Seismic study,Sa-T pairs,HYD-C-023,HYD-DRW-008,true,LEAD_ENGINEER_CIVIL,RNE_DS_011_2006
HYD-243,seismic,seismic_importance_factor,Factor de importancia sismica,float,-,"[0.5,1.5]",0.5,1.5,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Seismic code,I importance,HYD-C-023,HYD-DRW-008,true,LEAD_ENGINEER_CIVIL,RNE_DS_011_2006
HYD-244,seismic,seismic_reduction_factor_R,Coeficiente de reduccion sismica R,float,-,"[1,12]",1,12,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Seismic code,R factor,HYD-C-023,HYD-DRW-008,true,LEAD_ENGINEER_CIVIL,RNE_DS_011_2006
HYD-245,seismic,seismic_slope_stability_factor,Factor de seguridad de taludes bajo sismo,float,-,"[1.0,3.0]",1,3,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Slope stability,FS slope seismic,HYD-C-023,HYD-DRW-008,true,GEOTECHNICAL_ENGINEER,ISO_14685;RNE_DS_011_2006
HYD-250,spillway,spillway_type,Tipo de aliviadero,enum,-,OGEE;SIPHON;SIDE_CHANNEL;OGEE_RADIAL_GATE,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,"plant_classification in [MEDIA,PEQUENA]",PROHIBITED_TO_ASSUME,Civil drawings,Spillway class,HYD-C-024,HYD-DRW-013;HYD-DRW-014,true,LEAD_ENGINEER_CIVIL,ICOLD_Bull_120;ICOLD_Bull_60
HYD-251,spillway,spillway_design_head_m,Carga de diseño del vertedero del aliviadero,float,m,-,0,30,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,spillway_type != NONE,PROHIBITED_TO_ASSUME,Civil drawings,Hd design,HYD-C-024,HYD-DRW-013;HYD-DRW-014,true,LEAD_ENGINEER_CIVIL,ICOLD_Bull_120
HYD-252,spillway,spillway_crest_length_m,Longitud de creta del vertedero,float,m,-,0.5,500,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,spillway_type != NONE,PROHIBITED_TO_ASSUME,Civil drawings,L crest,HYD-C-024,HYD-DRW-013;HYD-DRW-014,true,LEAD_ENGINEER_CIVIL,ICOLD_Bull_120
HYD-253,spillway,spillway_discharge_capacity_m3s,Capacidad de descarga del aliviadero,float,m3/s,-,0,200000,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,spillway_type != NONE,PROHIBITED_TO_ASSUME,Hydraulic calc,Q spillway,HYD-C-024,HYD-DRW-013;HYD-DRW-014,true,LEAD_ENGINEER_HYDRO,ICOLD_Bull_60;ICOLD_Bull_120
