field_id,category,name_es,description,data_type,unit,allowed_values,min_value,max_value,precision,requirement_class,required_from_stage,conditional_expression,prohibited_default,expected_source_document,extraction_hints,used_by_calculation_ids,used_by_drawing_ids,blocking_if_missing,review_role,source_ids
GEO-065,condenser,condenser_type,Tipo de condensador principal,enum,-,"[spray_direct_contact,surface_shell_tube]",,,,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,"plant_type in [dry_steam,single_flash,double_flash,flash_binary_hybrid]",true,PFD ciclo de vapor,Direct contact o surface condenser,GEO-C-015,GEO-DRW-012,true,PROCESS_ENGINEER,ASME_BPVC_VIII_1_2023;IAPWS_IF97;ASME_B31_1_2022
GEO-066,condenser,condenser_pressure_bar,Presión de operación del condensador,float,bar,"[0.02,0.20]",0.02,0.2,3,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,"plant_type in [dry_steam,single_flash,double_flash,flash_binary_hybrid]",true,PFD ciclo de vapor,Vacío del condensador,GEO-C-015,GEO-DRW-012,true,PROCESS_ENGINEER,ASME_BPVC_VIII_1_2023;IAPWS_IF97;ASME_B31_1_2022
GEO-067,condenser,condenser_duty_MW,Duty térmico del condensador principal,float,MW,"[5,500]",5,500,1,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,"plant_type in [dry_steam,single_flash,double_flash,flash_binary_hybrid]",true,Balance térmico,Calor rechazado al condensador,GEO-C-015,GEO-DRW-012,true,PROCESS_ENGINEER,ASME_BPVC_VIII_1_2023;IAPWS_IF97;ASME_B31_1_2022
GEO-068,cooling,cooling_tower_capacity_MW_th,Capacidad térmica de la torre de enfriamiento,float,MW,"[5,500]",5,500,1,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,true,true,Hoja de datos de torre de enfriamiento,Torre para condensador,GEO-C-015,GEO-DRW-002;GEO-DRW-012,true,MECHANICAL_ENGINEER,ASME_B31_1_2022;ASME_BPVC_VIII_1_2023;IAPWS_IF97
GEO-069,cooling,cooling_water_flow_m3_s,Caudal de agua de enfriamiento a condensador,float,m3/s,"[0.05,10]",0.05,10,3,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,true,true,Balance térmico,Caudal de agua de enfriamiento,GEO-C-015,GEO-DRW-012,true,PROCESS_ENGINEER,ASME_B31_1_2022;ASME_BPVC_VIII_1_2023;IAPWS_IF97
GEO-070,ncg_extraction,NCG_extraction_type,Tipo de sistema de extracción de gases no condensables,enum,-,"[steam_jet_ejector,liquid_ring_vacuum_pump,hybrid_ejector_LRVP]",,,,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,true,PFD de extracción de NCG,Eyectores o bomba de anillo líquido,GEO-C-016,GEO-DRW-013,true,PROCESS_ENGINEER,ASME_PTC_10;API_521;ASME_B31_1_2022
GEO-071,ncg_extraction,NCG_extraction_capacity_kg_h,Capacidad de extracción de NCG (kg/h),float,kg/h,"[10,50000]",10,50000,1,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,true,true,Hoja de datos del sistema NCG,Capacidad másica,GEO-C-016;GEO-C-013,GEO-DRW-013,true,PROCESS_ENGINEER,ASME_PTC_10;API_521;ASME_B31_1_2022
GEO-072,ncg_extraction,ejector_steam_consumption_kg_s,Consumo de vapor motriz del eyector de NCG,float,kg/s,"[0.5,30]",0.5,30,2,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,NCG_extraction_type contains ejector,true,Hoja de datos del eyector,Vapor de motriz,GEO-C-016,GEO-DRW-013,true,PROCESS_ENGINEER,ASME_PTC_10;API_521;ASME_B31_1_2022
GEO-073,ncg_extraction,liquid_ring_pump_power_kW,Potencia de la bomba de anillo líquido,float,kW,"[5,500]",5,500,1,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,NCG_extraction_type contains liquid_ring,true,Hoja de datos de la bomba LRVP,Potencia eléctrica,GEO-C-016,GEO-DRW-013,true,MECHANICAL_ENGINEER,ASME_PTC_10;API_521;ASME_B31_1_2022;IEEE_1547_2018;IEEE_519_2022;IEEE_80_2013;IEC_60364_5_54;MINEM_DS_043_2006;CNE_2011
GEO-074,h2s_abatement,H2S_abatement_type,Tipo de sistema de abatimiento de H2S,enum,-,"[stretford,lo_cat,claus,biofilter]",,,,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,true,PFD del sistema H2S,Proceso de abatimiento,GEO-C-020,GEO-DRW-013,true,PROCESS_ENGINEER,MINEM_DS_032_2003;MINAM_DS_019_2009;API_521
GEO-075,h2s_abatement,H2S_abatement_efficiency_pct,Eficiencia de remoción de H2S del sistema de abatimiento,float,%,"[99,99.99]",99,99.99,3,TECHNOLOGY_MANDATORY,DETAILED_ENGINEERING,true,true,Especificación del sistema H2S,Mínimo 99%,GEO-C-020,GEO-DRW-013,false,PROCESS_ENGINEER,MINEM_DS_032_2003;MINAM_DS_019_2009;API_521
GEO-076,h2s_abatement,H2S_abatement_capacity_kg_h,Capacidad de tratamiento de H2S (kg/h),float,kg/h,"[1,1000]",1,1000,1,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,true,true,Hoja de datos del sistema H2S,Capacidad másica,GEO-C-020,GEO-DRW-013,true,PROCESS_ENGINEER,MINEM_DS_032_2003;MINAM_DS_019_2009;API_521
GEO-077,h2s_abatement,H2S_in_vent_ppm,Concentración de H2S en la chimenea de vente de NCG,float,ppm,"[0,5000]",0,5000,0,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,true,true,Estimación de emisiones,Concentración en vente,GEO-C-019;GEO-C-020,GEO-DRW-013,true,PROCESS_ENGINEER,MINEM_DS_032_2003;MINAM_DS_019_2009;API_521;MINAM_DS_019_2009;MINEM_DS_032_2003
GEO-078,venting,NCG_vent_stack_height_m,Altura de la chimenea de vente de NCG,float,m,"[10,100]",10,100,1,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,true,true,Ingeniería mecánica de vente,Altura según API 521,GEO-C-023;GEO-C-030,GEO-DRW-013,true,MECHANICAL_ENGINEER,ASME_PTC_10;API_521;ASME_B31_1_2022
GEO-079,venting,NCG_venting_rate_kg_h,Caudal másico total de vente de NCG,float,kg/h,"[10,50000]",10,50000,1,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,true,true,Balance de masa NCG,Flujo total a vente,GEO-C-021;GEO-C-013,GEO-DRW-013,true,PROCESS_ENGINEER,ASME_PTC_10;API_521;ASME_B31_1_2022;MINAM_DS_019_2009;MINEM_DS_032_2003
GEO-080,venting,vent_radiation_zone_radius_m,Radio de la zona de radiación térmica del venteo (API 521),float,m,"[5,200]",5,200,1,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,true,true,Cálculo API 521 venteo,Zona de exclusión 4.73 kW/m2,GEO-C-030,GEO-DRW-013;GEO-DRW-016,true,PROCESS_ENGINEER,ASME_PTC_10;API_521;ASME_B31_1_2022;IEC_60079_10_1;NFPA_497_2024;MINEM_DS_032_2003
GEO-081,scaling,silica_saturation_index_AMI,Índice de saturación de sílice amorfous (AMI),float,-,"[-2,2]",-2,2,3,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,true,Cálculo de saturación de sílice,AMI>0 indica scaling,GEO-C-017,GEO-DRW-007,true,PROCESS_ENGINEER,IAPWS_IF97;ASME_B31_3_2022;MINAM_DS_019_2009
GEO-082,scaling,calcite_LSI,Índice de saturación de Langelier (calcite),float,-,"[-3,3]",-3,3,2,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,true,Cálculo LSI,LSI>0 indica tendencia a calcite,GEO-C-018,GEO-DRW-007,true,PROCESS_ENGINEER,IAPWS_IF97;ASME_B31_3_2022;MINAM_DS_019_2009
GEO-083,scaling,silica_control_method,Método de control de scaling de sílice,enum,-,"[acidification,dilution,temperature_control,crystallizer_seeding]",,,,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,true,true,PFD del control de sílice,Método de control,GEO-C-017,GEO-DRW-007,true,PROCESS_ENGINEER,IAPWS_IF97;ASME_B31_3_2022;MINAM_DS_019_2009;ASME_B31_3_2022;ASME_BPVC_VIII_1_2023
GEO-084,corrosion,H2S_concentration_ppm,Concentración de H2S en fase gas (ppm),float,ppm,"[0,50000]",0,50000,0,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,true,Análisis de gases no condensables,H2S total,GEO-C-019;GEO-C-030,GEO-DRW-013;GEO-DRW-016,true,MATERIAL_ENGINEER,ISO_6107_1;MINAM_DS_019_2009;IAPWS_IF97;IEC_60079_10_1;NFPA_497_2024;MINEM_DS_032_2003
GEO-085,corrosion,CO2_concentration_ppm,Concentración de CO2 en fase gas (ppm),float,ppm,"[100,500000]",100,500000,0,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,true,Análisis de gases no condensables,CO2 total,GEO-C-030,GEO-DRW-013,true,MATERIAL_ENGINEER,ISO_6107_1;MINAM_DS_019_2009;IAPWS_IF97
GEO-086,corrosion,chloride_concentration_mg_L,Concentración de cloruros en salmuera (mg/L),float,mg/L,"[10,50000]",10,50000,1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,true,Análisis químico de salmuera,Cloruros para SSC,GEO-C-030,GEO-DRW-007,true,MATERIAL_ENGINEER,ISO_6107_1;MINAM_DS_019_2009;IAPWS_IF97;ASME_B31_3_2022;ASME_BPVC_VIII_1_2023
GEO-087,corrosion,pipe_material_selection,Material principal de tuberías y vessels según corrosión,enum,-,"[carbon_steel,SS_316L,duplex_2205,titanium]",,,,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,true,true,Especificación de materiales,"Según H2S, CO2, Cl",GEO-C-030,GEO-DRW-004;GEO-DRW-005;GEO-DRW-006,true,MATERIAL_ENGINEER,ASME_B31_3_2022;ASME_BPVC_VIII_1_2023;ASME_B31_1_2022;ASME_BPVC_VIII_1_2023
GEO-088,contaminants,mercury_concentration_ppb,Concentración de mercurio en el fluido (ppb),float,ppb,"[0,500]",0,500,1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,true,Análisis de metales traza,Mercurio total,GEO-C-022,GEO-DRW-013,true,PROCESS_ENGINEER,ISO_6107_1;MINAM_DS_019_2009;IAPWS_IF97;MINAM_DS_019_2009;MINEM_DS_032_2003
GEO-089,contaminants,arsenic_concentration_ppb,Concentración de arsénico en el fluido (ppb),float,ppb,"[0,5000]",0,5000,1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,true,Análisis de metales traza,Arsénico total,GEO-C-030,GEO-DRW-007,true,PROCESS_ENGINEER,ISO_6107_1;MINAM_DS_019_2009;IAPWS_IF97;MINAM_DS_019_2009;MINEM_DS_032_2003
GEO-090,orc,ORC_working_fluid,Fluido de trabajo del ciclo ORC,enum,-,"[isobutane,isopentane,R245fa,R134a]",,,,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,plant_type contains binary,true,PFD del ciclo ORC,Fluido orgánico,GEO-C-024;GEO-C-025;GEO-C-026;GEO-C-027,GEO-DRW-010;GEO-DRW-011,true,PROCESS_ENGINEER,ISO_15547_1;ASME_BPVC_VIII_1_2023;ASME_PTC_10;IAPWS_IF97
GEO-091,orc,ORC_working_fluid_mass_flow_kg_s,Flujo másico del fluido de trabajo ORC,float,kg/s,"[10,500]",10,500,2,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,plant_type contains binary,true,Balance térmico ORC,Flujo másico,GEO-C-024,GEO-DRW-010,true,PROCESS_ENGINEER,ISO_15547_1;ASME_BPVC_VIII_1_2023;ASME_PTC_10;IAPWS_IF97
GEO-092,orc,ORC_vaporizer_duty_MW,Duty del vaporizador del ciclo ORC,float,MW,"[2,200]",2,200,2,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,plant_type contains binary,true,Balance térmico ORC,Calor吸收 en vaporizador,GEO-C-025,GEO-DRW-010,true,PROCESS_ENGINEER,ISO_15547_1;ASME_BPVC_VIII_1_2023;ASME_PTC_10;IAPWS_IF97;ASME_B31_1_2022;ASME_BPVC_VIII_1_2023;IAPWS_IF97
GEO-093,orc,ORC_condenser_duty_MW,Duty del condensador del ciclo ORC,float,MW,"[1,180]",1,180,2,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,plant_type contains binary,true,Balance térmico ORC,Calor rechazado en condensador,GEO-C-026,GEO-DRW-010,true,PROCESS_ENGINEER,ISO_15547_1;ASME_BPVC_VIII_1_2023;ASME_PTC_10;IAPWS_IF97
GEO-094,orc,ORC_efficiency_pct,Eficiencia térmica del ciclo ORC,float,%,"[8,25]",8,25,2,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,plant_type contains binary,true,Balance térmico ORC,Eficiencia de primer principio,GEO-C-027,GEO-DRW-010;GEO-DRW-011,true,PROCESS_ENGINEER,ISO_15547_1;ASME_BPVC_VIII_1_2023;ASME_PTC_10;IAPWS_IF97
GEO-095,orc,ORC_turbine_capacity_MW,Capacidad nominal de la turbina ORC (MW),float,MW,"[1,50]",1,50,2,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,plant_type contains binary,true,Hoja de datos turbina ORC,Turbina orgánica,GEO-C-024;GEO-C-027,GEO-DRW-010,true,MECHANICAL_ENGINEER,ISO_15547_1;ASME_BPVC_VIII_1_2023;ASME_PTC_10;IAPWS_IF97
GEO-096,acc,ACC_fan_count,Número de ventiladores del condensador enfriado por aire (ACC),int,-,"[2,50]",2,50,0,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,plant_type contains binary,true,Hoja de datos ACC,Cantidad de fans,GEO-C-026,GEO-DRW-010,true,MECHANICAL_ENGINEER,ISO_15547_1;ASME_BPVC_VIII_1_2023;ASME_PTC_10;IAPWS_IF97
GEO-097,acc,ACC_duty_MW,Duty térmico del condensador enfriado por aire (ACC),float,MW,"[1,180]",1,180,2,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,plant_type contains binary,true,Balance térmico ORC,Calor rechazado en ACC,GEO-C-026,GEO-DRW-010,true,PROCESS_ENGINEER,ISO_15547_1;ASME_BPVC_VIII_1_2023;ASME_PTC_10;IAPWS_IF97
GEO-098,acc,ACC_fan_power_kW,Potencia total de los fans del ACC,float,kW,"[10,1500]",10,1500,1,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,plant_type contains binary,true,Hoja de datos ACC,Potencia parásita,GEO-C-026,GEO-DRW-010,true,ELECTRICAL_ENGINEER,ISO_15547_1;ASME_BPVC_VIII_1_2023;ASME_PTC_10;IAPWS_IF97;IEEE_1547_2018;IEEE_519_2022;IEEE_80_2013;IEC_60364_5_54;MINEM_DS_043_2006;CNE_2011
GEO-099,reinjection,reinjection_pressure_bar,Presión de reinyección de salmuera en cabeza de pozo,float,bar,"[5,200]",5,200,1,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,true,true,PFD del sistema de reinyección,Presión de bombeo,GEO-C-023;GEO-C-030,GEO-DRW-004;GEO-DRW-005,true,PROCESS_ENGINEER,ASME_B31_3_2022;API_1104_2021;MINAM_DS_019_2009;ISO_14685;ASME_B31_3_2022;ASME_BPVC_VIII_1_2023
GEO-100,reinjection,reinjection_temperature_c,Temperatura de la salmuera reinyectada,float,degC,"[40,180]",40,180,1,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,true,true,Balance térmico,Temperatura de reinyección,GEO-C-017;GEO-C-023,GEO-DRW-004;GEO-DRW-005,true,PROCESS_ENGINEER,ASME_B31_3_2022;API_1104_2021;MINAM_DS_019_2009;ISO_14685
GEO-101,reinjection,reinjection_chemistry_pH,pH de la salmuera reinyectada (control de scaling),float,-,"[2,12]",2,12,2,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,true,true,Análisis químico de salmuera,pH de reinyección,GEO-C-017;GEO-C-018,GEO-DRW-007,true,PROCESS_ENGINEER,ASME_B31_3_2022;API_1104_2021;MINAM_DS_019_2009;ISO_14685;ISO_6107_1;MINAM_DS_019_2009;IAPWS_IF97
GEO-102,reinjection,reinjection_pump_power_kW,Potencia de las bombas de reinyección,float,kW,"[10,2000]",10,2000,1,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,true,true,Cálculo de bombas,Potencia de bombeo,GEO-C-023,GEO-DRW-004;GEO-DRW-005,true,ELECTRICAL_ENGINEER,ASME_B31_3_2022;API_1104_2021;MINAM_DS_019_2009;ISO_14685;IEEE_1547_2018;IEEE_519_2022;IEEE_80_2013;IEC_60364_5_54;MINEM_DS_043_2006;CNE_2011
GEO-103,wells,production_well_flow_kg_s,Flujo másico por pozo productor (kg/s),float,kg/s,"[10,300]",10,300,2,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,true,Pruebas de producción de pozos,Flujo por pozo,GEO-C-004;GEO-C-011;GEO-C-012;GEO-C-013,GEO-DRW-003;GEO-DRW-006,true,RESERVOIR_ENGINEER,API_1104_2021;ASME_BPVC_VIII_1_2023;ISO_14685;MINEM_DS_032_2003;IAPWS_IF97;ISO_6107_1;ISO_14685
GEO-104,wells,injection_well_capacity_kg_s,Capacidad de reinyección por pozo (kg/s),float,kg/s,"[10,400]",10,400,2,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,true,Pruebas de inyectividad,Capacidad por pozo,GEO-C-023;GEO-C-030,GEO-DRW-003,true,RESERVOIR_ENGINEER,ASME_B31_3_2022;API_1104_2021;MINAM_DS_019_2009;ISO_14685;API_1104_2021;ASME_BPVC_VIII_1_2023;ISO_14685;MINEM_DS_032_2003
GEO-105,wells,well_submersible_pump_power_kW,"Potencia de bombas sumergibles (binary, si aplicable)",float,kW,"[0,1500]",0,1500,1,TECHNOLOGY_MANDATORY,DETAILED_ENGINEERING,plant_type contains binary,true,Especificación de bombas,Potencia eléctrica,GEO-C-031,GEO-DRW-003;GEO-DRW-010,false,ELECTRICAL_ENGINEER,API_1104_2021;ASME_BPVC_VIII_1_2023;ISO_14685;MINEM_DS_032_2003;IEEE_1547_2018;IEEE_519_2022;IEEE_80_2013;IEC_60364_5_54;MINEM_DS_043_2006;CNE_2011
GEO-106,electrical,generator_voltage_kV,Voltaje de salida del generador principal (kV),float,kV,"[6,30]",6,30,2,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,true,Hoja de datos del generador,Voltaje nominal,GEO-C-014;GEO-C-027,GEO-DRW-011,true,ELECTRICAL_ENGINEER,IEEE_1547_2018;IEEE_519_2022;IEEE_80_2013;IEC_60364_5_54;MINEM_DS_043_2006;CNE_2011
GEO-107,electrical,transformer_capacity_MVA,Capacidad del transformador principal (MVA),float,MVA,"[1,500]",1,500,2,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,true,true,Hoja de datos del transformador,Capacidad,GEO-C-027,GEO-DRW-011,true,ELECTRICAL_ENGINEER,IEEE_1547_2018;IEEE_519_2022;IEEE_80_2013;IEC_60364_5_54;MINEM_DS_043_2006;CNE_2011
GEO-108,electrical,switchgear_voltage_kV,Voltaje del switchgear principal (kV),float,kV,"[6,220]",6,220,1,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,true,true,Hoja de datos del switchgear,Clase de voltaje,GEO-C-027,GEO-DRW-011,true,ELECTRICAL_ENGINEER,IEEE_1547_2018;IEEE_519_2022;IEEE_80_2013;IEC_60364_5_54;MINEM_DS_043_2006;CNE_2011
GEO-109,electrical,grid_interconnection_voltage_kV,Voltaje de interconexión al SEIN (kV),float,kV,"[10,500]",10,500,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,true,Estudio de conexión COES,Voltaje de conexión,GEO-C-027,GEO-DRW-011,true,ELECTRICAL_ENGINEER,IEEE_1547_2018;IEEE_519_2022;IEEE_80_2013;IEC_60364_5_54;MINEM_DS_043_2006;CNE_2011;IEEE_1547_2018
GEO-110,electrical,grounding_resistance_ohm,Resistencia de la malla de tierra (ohm),float,ohm,"[0.1,10]",0.1,10,2,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,true,true,Estudio de puesta a tierra IEEE 80,Máximo 1 ohm,GEO-C-033,GEO-DRW-011,true,ELECTRICAL_ENGINEER,IEEE_1547_2018;IEEE_519_2022;IEEE_80_2013;IEC_60364_5_54;MINEM_DS_043_2006;CNE_2011;IEEE_80_2013
GEO-111,control,SCADA_protocol,Protocolo de comunicación SCADA,enum,-,"[DNP3,IEC_61850,Modbus_TCP,OPC_UA]",,,,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,true,true,Especificación de control SCADA,Protocolo de comunicación,GEO-C-027,GEO-DRW-014,true,CONTROL_ENGINEER,IEC_61511_1;MINEM_DS_032_2003;MINEM_DS_043_2006;IEEE_1547_2018;IEEE_519_2022;IEEE_80_2013;IEC_60364_5_54;MINEM_DS_043_2006;CNE_2011
GEO-112,control,control_system_type,Tipo de sistema de control principal,enum,-,"[DCS,PLC_SIS_hybrid]",,,,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,true,true,Especificación de control,DCS o PLC+SIS,GEO-C-027,GEO-DRW-014,true,CONTROL_ENGINEER,IEC_61511_1;MINEM_DS_032_2003;MINEM_DS_043_2006;IEEE_1547_2018;IEEE_519_2022;IEEE_80_2013;IEC_60364_5_54;MINEM_DS_043_2006;CNE_2011
GEO-113,control,SIS_SIL_level,Nivel SIL del sistema instrumentado de seguridad,enum,-,"[SIL1,SIL2,SIL3]",,,,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,true,true,Análisis SIL / LOPA,Nivel SIL asignado,GEO-C-027,GEO-DRW-014,true,PROCESS_SAFETY_ENGINEER,IEC_61511_1;MINEM_DS_032_2003;MINEM_DS_043_2006
GEO-114,fire,H2S_detection_required,Requerimiento de detección de H2S en planta,bool,-,"[true,false]",,,1,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,true,true,Especificación de seguridad,Detección de H2S obligatoria,GEO-C-022,GEO-DRW-015,true,PROCESS_SAFETY_ENGINEER,NFPA_13_2022;NFPA_15_2022;NFPA_20_2022;NFPA_497_2024;NFPA_30_2024;MINEM_DS_032_2003;IEC_60079_10_1;NFPA_497_2024;MINEM_DS_032_2003
GEO-115,fire,NFPA_497_area_classification_zone,Zona de clasificación de área según NFPA 497 / IEC 60079-10-1,enum,-,"[Zone_2,Zone_1,Zone_0,non_hazardous]",,,,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,true,true,Estudio de clasificación de área,Clasificación por H2S/NCG,GEO-C-030,GEO-DRW-016,true,PROCESS_SAFETY_ENGINEER,IEC_60079_10_1;NFPA_497_2024;MINEM_DS_032_2003
GEO-116,fire,fire_water_tank_capacity_m3,Capacidad del tanque de agua contra incendio,float,m3,"[50,2000]",50,2000,1,TECHNOLOGY_MANDATORY,DETAILED_ENGINEERING,true,true,Especificación de sistema contra incendio,Reserva NFPA 20,GEO-C-032,GEO-DRW-015,false,FIRE_PROTECTION_ENGINEER,NFPA_13_2022;NFPA_15_2022;NFPA_20_2022;NFPA_497_2024;NFPA_30_2024;MINEM_DS_032_2003
GEO-117,fire,sprinkler_system_design_density,Densidad de diseño del sistema de rociadores (mm/min),float,mm/min,"[4,12]",4,12,1,TECHNOLOGY_MANDATORY,DETAILED_ENGINEERING,true,true,Cálculo hidráulico NFPA 13,Densidad de diseño,GEO-C-032,GEO-DRW-015,false,FIRE_PROTECTION_ENGINEER,NFPA_13_2022;NFPA_15_2022;NFPA_20_2022;NFPA_497_2024;NFPA_30_2024;MINEM_DS_032_2003
GEO-118,environmental,reinjection_mandatory,Reinyección obligatoria de salmuera (true para permisos),bool,-,"[true,false]",,,1,PROHIBITED_TO_ASSUME,FEASIBILITY,true,true,EIA aprobada por MINAM,Reinyección obligatoria en Perú,GEO-C-023;GEO-C-030,GEO-DRW-001;GEO-DRW-013,true,ENVIRONMENTAL_ENGINEER,MINAM_DS_019_2009;MINEM_DS_032_2003
GEO-119,environmental,H2S_venting_limit_kg_h,Límite permisible de vente de H2S (kg/h),float,kg/h,"[0,10]",0,10,2,PROHIBITED_TO_ASSUME,FEASIBILITY,true,true,EIA aprobada,Límite según EIA,GEO-C-019;GEO-C-020;GEO-C-021,GEO-DRW-013,true,ENVIRONMENTAL_ENGINEER,MINAM_DS_019_2009;MINEM_DS_032_2003;MINEM_DS_032_2003;MINAM_DS_019_2009;API_521
GEO-120,environmental,mercury_emission_limit_mg_Nm3,Límite de emisión de mercurio (mg/Nm3),float,mg/Nm3,"[0,0.03]",0,0.03,4,PROHIBITED_TO_ASSUME,FEASIBILITY,true,true,EIA aprobada,Límite según EIA,GEO-C-022,GEO-DRW-013,true,ENVIRONMENTAL_ENGINEER,MINAM_DS_019_2009;MINEM_DS_032_2003;ISO_6107_1;MINAM_DS_019_2009;IAPWS_IF97
GEO-121,plant,wellpad_area_m2,Área promedio de una plataforma de pozo (wellpad),float,m2,"[500,5000]",500,5000,1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,true,Layout de wellpads,Área por wellpad,GEO-C-023;GEO-C-030,GEO-DRW-003,true,LEAD_ENGINEER_CIVIL,ISO_19111;ISO_14685;MINAM_DS_019_2009;MINEM_DS_032_2003
GEO-122,plant,control_room_area_m2,Área del cuarto de control principal,float,m2,"[40,400]",40,400,1,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,true,true,Layout de planta,Cuarto de control,GEO-C-030,GEO-DRW-002;GEO-DRW-014,true,LEAD_ENGINEER_CIVIL,ISO_5457;ISO_7200;ISO_129_1;ISO_128_20;ISO_5455;ANSI_Y14_5;ISO_13567_1
GEO-123,plant,access_road_width_m,Ancho de vía de acceso a pozos (m),float,m,"[4,12]",4,12,1,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,true,true,Layout de vías,Ancho para transporte,GEO-C-030,GEO-DRW-003,false,LEAD_ENGINEER_CIVIL,ISO_19111;ISO_14685;ISO_5457;ISO_7200;ISO_129_1;ISO_128_20;ISO_5455;ANSI_Y14_5;ISO_13567_1
